,ID,barangay_name,city_name,province_name,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,popden_chi,popden_eld,popden_all,popden_wom,popden_w_1,popden_you,HCFAI,Cluster
8445,3237525,Magsaysay,City of Cadiz,Negros Occidental,0.638010218,0.889646102,0.99183069,0.0,0,0,0,3261018,24.023457770112937,19.521066,10.798876,162.149383,76.755136,33.89188,31.316754,0.39342746,0
8446,3237526,V. F. Gustilo,City of Cadiz,Negros Occidental,0.259854439,0.875179783,0.930714612,0.0,0,0,0,3261018,24.18245871906495,5.74149,3.17614,47.690995,22.57504,9.9682,9.21081,0.41313434,0
8447,3237527,V. F. Gustilo,City of Cadiz,Negros Occidental,0.259854439,0.875179783,0.930714612,0.0,0,0,1,3261018,24.451851897879727,20.669364,11.434104,171.687582,81.270144,35.88552,33.158916,0.45883256,0
8448,3237528,V. F. Gustilo,City of Cadiz,Negros Occidental,0.259854439,0.875179783,0.930714612,0.0,0,0,0,3261018,24.82804418389629,11.82775,5.17931,97.983555,45.31895,21.339745,21.86266,0.41313437,0
8449,3237529,Celestino Villacin,City of Cadiz,Negros Occidental,0.283046731,0.855393638,0.785594744,0.0,0,0,1,3261018,25.3062731380698,151.3952,66.2951680000001,1254.189504,580.08256,273.148736,279.842048,0.48610225,0
8450,3237530,Celestino Villacin,City of Cadiz,Negros Occidental,0.283046731,0.855393638,0.785594744,1.0,0,0,0,3261018,25.88088305704945,4.7311,2.071724,39.193422,18.12758,8.535898,8.745064,0.5477455,1
8451,3237531,Celestino Villacin,City of Cadiz,Negros Occidental,0.283046731,0.855393638,0.785594744,1.0,0,0,1,3261018,26.54561585596148,11.82775,5.17931,97.983555,45.31895,21.339745,21.86266,0.59261113,1
8452,3237532,Puey,City of Sagay,Negros Occidental,0.454654416,0.901329238,0.834726328,1.0,0,0,0,3261018,27.293887600873624,15.70544,7.008178,129.422607,60.65206,28.312742,28.263998,0.5332558,1
8453,3237533,Puey,City of Sagay,Negros Occidental,0.454654416,0.901329238,0.834726328,1.0,0,0,1,3261018,28.119029954003288,2.08107999991671,0.954909999961784,17.0119209993192,8.13229999967454,3.74698199985004,3.59128999985627,0.57984376,1
8454,3237534,Puey,City of Sagay,Negros Occidental,0.454654416,0.901329238,0.834726328,1.0,0,0,0,3252749,27.56478264414073,2.08108,0.95491,17.011921,8.1323,3.746982,3.59129,0.5332577,1
8455,3237535,Bagong Silang (Marcelo),Salvador Benedicto,Negros Occidental,0.255366986,0.939414719,0.79717091,1.0,0,0,0,3252749,26.204679921013845,1.05420599991041,0.447676999961954,8.9968579992354,4.38650999962721,2.13007499981898,1.97844199983186,0.54425025,1
8456,3237536,Bagong Silang (Marcelo),Salvador Benedicto,Negros Occidental,0.255366986,0.939414719,0.79717091,1.0,0,0,0,3252749,24.879520357826376,7.379442,3.133739,62.978006,30.70557,14.910525,13.849094,0.54425025,1
8457,3237537,Bagong Silang (Marcelo),Salvador Benedicto,Negros Occidental,0.255366986,0.939414719,0.79717091,1.0,0,0,0,3252749,23.595192154348435,4.216824,1.790708,35.987432,17.54604,8.5203,7.913768,0.54425025,1
8458,3237538,Bagong Silang (Marcelo),Salvador Benedicto,Negros Occidental,0.255366986,0.939414719,0.79717091,1.0,0,0,0,3252749,22.35873271500863,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
8459,3237539,Bagong Silang (Marcelo),Salvador Benedicto,Negros Occidental,0.255366986,0.939414719,0.79717091,1.0,0,1,0,3252749,21.178527825588443,90.5240700000001,22.002372,692.446342,332.55026,166.589465,155.273944,0.5928447,1
8460,3237540,Bagong Silang (Marcelo),Salvador Benedicto,Negros Occidental,0.255366986,0.939414719,0.79717091,1.0,0,0,1,3252749,20.06450671399424,9.23715,2.24514,70.65779,33.9337,16.998925,15.84428,0.5895621,1
8461,3237541,Bagong Silang (Marcelo),Salvador Benedicto,Negros Occidental,0.255366986,0.939414719,0.79717091,1.0,0,0,0,3252749,19.028297223652565,20.32173,4.939308,155.447138,74.65414,37.397635,34.857416,0.54424983,1
8462,3237542,Bagong Silang (Marcelo),Salvador Benedicto,Negros Occidental,0.255366986,0.939414719,0.79717091,1.0,0,0,1,3252749,18.08328061182141,120.90366,50.464692,971.158592000001,473.935828,244.041514,217.17236,0.56850237,1
8463,3237543,Bunga,Salvador Benedicto,Negros Occidental,0.251382351,0.99020752,0.849658243,1.0,0,0,0,3252749,17.244455839400366,78.1392,33.044424,628.596984,306.908232,158.161296,140.556432,0.53412765,1
8464,3237544,Bunga,Salvador Benedicto,Negros Occidental,0.251382351,0.99020752,0.849658243,1.0,0,0,0,3252749,16.527999090117692,20.061785,8.987029,163.21706,80.053792,40.108697,35.542421,0.5369115,1
8465,3237545,Bunga,Salvador Benedicto,Negros Occidental,0.251382351,0.99020752,0.849658243,1.0,0,0,0,3252749,15.950408396666145,10.166845,5.026125,84.429072,41.74794,19.858917,17.501393,0.53691167,1
8466,3237546,Nataban,City of San Carlos,Negros Occidental,0.231269893,1.095722057,0.974958713,1.0,0,0,1,3252749,15.527188401165931,67.2318080000001,33.47156,557.516912000001,274.998824,130.606916,115.980076,0.5659745,1
8467,3237547,Nataban,City of San Carlos,Negros Occidental,0.231269893,1.095722057,0.974958713,1.0,0,0,0,3252749,15.271179029555649,16.346019,8.784555,133.343808,63.899412,29.777415,28.876371,0.52025044,0
8468,3237548,Nataban,City of San Carlos,Negros Occidental,0.231269893,1.095722057,0.974958713,1.0,0,0,1,3252749,15.190836583182426,26.508048,14.94397,223.104376,106.644862,49.476889,47.366787,0.568081,1
8469,3237549,Nataban,City of San Carlos,Negros Occidental,0.231269893,1.095722057,0.974958713,1.0,0,0,1,3252749,15.288930676511162,32.262326,20.02131,298.71189,143.88379,66.625354,58.870986,0.5680445,1
8470,3237550,Quezon,City of San Carlos,Negros Occidental,0.298857693,1.120047637,0.966030884,1.0,0,0,1,3252749,15.562087408439377,44.49976,27.6156,412.0164,198.4604,91.89704,81.20136,0.5647861,1
8471,3237551,Quezon,City of San Carlos,Negros Occidental,0.298857693,1.120047637,0.966030884,1.0,0,0,0,3252749,16.00134388351836,90.1120139999999,55.92159,834.333210000002,401.882309999999,186.091506,164.432754,0.51509446,0
8472,3237552,Quezon,City of San Carlos,Negros Occidental,0.298857693,1.120047637,0.966030884,1.0,0,0,1,3252749,16.593514579319187,60.074676,37.28106,556.22214,267.92154,124.061004,109.621836,0.5629138,1
8473,3237553,Buluangan,City of San Carlos,Negros Occidental,1.06334758,1.118382608,0.917046237,1.0,0,0,0,3252749,17.25902422053195,13.349928,8.28468,123.60492,59.53812,27.569112,24.360408,0.48770887,0
8474,3238897,Barangay 2 Pob. (Zone 2),City of Cadiz,Negros Occidental,0.990450815,0.977377534,0.939238012,0.0,0,0,1,3261018,26.62434456099409,821.282795000003,683.369655000001,8101.55864599998,4094.02072099998,2099.231674,1617.969726,0.49376264,0
8475,3238898,Barangay 1 Pob. (Zone 1),City of Cadiz,Negros Occidental,0.958451764,0.967590332,0.896589535,0.0,0,0,1,3261018,25.788737243289862,1295.845842,1085.219227,13052.674486,6613.69278299997,3375.78823899998,2679.22874200002,0.49630812,0
8476,3238899,Tinampa-an,City of Cadiz,Negros Occidental,0.993233993,0.967590332,0.956437474,0.0,0,0,1,3261018,25.03018008678336,174.039913,95.7945409999999,1475.873809,717.605975000001,352.148276,294.965498,0.4643006,0
8477,3238900,Tinampa-an,City of Cadiz,Negros Occidental,0.993233993,0.967590332,0.956437474,0.0,0,0,0,3261018,24.359757302528127,216.81876,118.87428,1835.76516,892.456200000001,437.88888,367.08768,0.4538716,0
8478,3238901,Tinampa-an,City of Cadiz,Negros Occidental,0.993233993,0.967590332,0.956437474,0.0,0,0,0,3261018,23.78492276107248,13.613511,8.374893,121.246416,57.624789,28.777929,26.710053,0.38157803,0
8479,3238902,Mabini,City of Cadiz,Negros Occidental,0.910193031,0.938348961,0.972536495,0.0,0,0,0,3261018,23.312748445316604,22.689185,13.958155,202.07736,96.041315,47.963215,44.516755,0.38412783,0
8480,3238903,Mabini,City of Cadiz,Negros Occidental,0.910193031,0.938348961,0.972536495,0.0,0,0,0,3261018,22.94957176011505,51.806996,26.070034,433.415917,204.016181,94.458796,88.636129,0.38917577,0
8481,3238904,Magsaysay,City of Cadiz,Negros Occidental,0.638010218,0.889646102,0.99183069,0.0,0,0,0,3261018,22.700624718374435,26.415862,12.272216,217.912849,102.424443,46.497671,44.014432,0.39351696,0
