,ID,barangay_name,city_name,province_name,popden_chi,popden_eld,popden_wom,popden_w_1,popden_you,popden_all,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,HubDist,HCFAI,Cluster
243,2588163,Bancalaan,Balabac,Palawan,15.264893,2.760581,43.808093,17.328879,20.04646,1.204975180087551,0.52864545,0.903824039,0.68117757,0.0,0,0,0,2588163,0.0,,0.41772893,0.0
244,2588164,Bancalaan,Balabac,Palawan,15.264893,2.760581,43.808093,17.328879000000004,20.046460000000003,3.028190658851103,0.52864545,0.903824039,0.68117757,0.0,0,0,0,2588164,0.0267925074450073,,0.41772893,0.0
246,2589529,Tabud,Bataraza,Palawan,4.648658,1.558831,13.027377,4.175441,5.595091,0.609297310113907,0.643842152,0.823353998,0.801866821,0.0,0,0,1,2589529,0.107539848318866,,0.45583197,0.0
247,2589530,Tabud,Bataraza,Palawan,3.01828,0.603656,10.011857,3.798616,5.005928,0.427531266454401,0.643842152,0.823353998,0.801866821,0.0,0,0,0,2589530,0.0200947663764131,,0.41050988,0.0
248,2589531,Buliluyan,Bataraza,Palawan,3.01828,0.603656,10.011857,3.798616,5.005928,0.234970158435029,0.600024297,0.848446655,0.719623743,1.0,0,0,1,2589531,1.76559626190646e-13,,0.5823924,1.0
249,2589532,Buliluyan,Bataraza,Palawan,3.01828,0.603656,10.011857,3.798616,5.005928,0.313063470007323,0.600024297,0.848446655,0.719623743,1.0,0,0,0,2589532,1.76387036135719e-13,,0.536119,1.0
250,2589533,Buliluyan,Bataraza,Palawan,3.01828,0.603656,10.011857,3.798616,5.005928,0.821550409596665,0.600024297,0.848446655,0.719623743,1.0,0,0,0,2589533,0.0136487828769646,,0.536119,1.0
251,2589535,Pandanan,Balabac,Palawan,16.886018,5.835609,57.735281,18.127637,26.943131,1.109814959764481,0.501408842,0.885755448,0.737723055,0.0,0,0,1,2589535,0.0474989615934188,,0.46095288,0.0
256,2589543,Bancalaan,Balabac,Palawan,15.264893,2.760581000000002,43.808093,17.32887900000001,20.046460000000007,11.61684576034546,0.52864545,0.903824039,0.68117757,0.0,0,0,1,2589543,0.0700437539928769,,0.4640176,0.0
257,2589544,Bancalaan,Balabac,Palawan,15.264893,2.760581,43.808093,17.328879,20.04646,2.82483827787033,0.52864545,0.903824039,0.68117757,0.0,0,0,0,2589544,0.007129402476315,,0.41772893,0.0
258,2589545,Bancalaan,Balabac,Palawan,15.264893,2.760581,43.808093,17.328879,20.04646,2.12369031102761,0.52864545,0.903824039,0.68117757,0.0,0,0,1,2589545,0.0389239578273777,,0.4640176,0.0
261,2590911,Tabud,Bataraza,Palawan,4.648658,1.558831,13.027377,4.175441,5.595091,0.352293578941469,0.643842152,0.823353998,0.801866821,0.0,0,0,0,2590911,1.76387036135719e-13,,0.41050988,0.0
263,2590913,Buliluyan,Bataraza,Palawan,3.01828,0.603656,10.011857,3.798616,5.005928,0.28729415332878,0.600024297,0.848446655,0.719623743,0.0,0,0,0,2590913,0.0,,0.41577592,0.0
264,2590914,Buliluyan,Bataraza,Palawan,3.01828,0.603656,10.011857,3.798616,5.005928,0.447007115552391,0.600024297,0.848446655,0.719623743,0.0,0,0,0,2590914,0.0,,0.41577592,0.0
265,2590915,Buliluyan,Bataraza,Palawan,3.01828,0.603656000000001,10.011857,3.798616000000002,5.005928000000004,1.290857144144934,0.600024297,0.848446655,0.719623743,1.0,0,0,1,2590915,0.0214278449478397,,0.5823924,1.0
271,2590926,Bancalaan,Balabac,Palawan,15.264893,2.760581,43.808093,17.328879,20.04646,7.758505673635574,0.52864545,0.903824039,0.68117757,0.0,0,0,0,2590926,0.0952471789714938,,0.41772893,0.0
272,2590927,Bancalaan,Balabac,Palawan,15.264893,2.760581,43.808093,17.328879,20.04646,2.910728181264677,0.52864545,0.903824039,0.68117757,0.0,0,0,0,2590927,0.0604861931190086,,0.41772893,0.0
276,2592286,Canipaan,Rizal (Marcos),Palawan,3.615441,1.336141,11.710885,4.532401,5.868542,0.337766211090693,0.792699274,0.761951698,0.94839938,1.0,0,0,0,2592286,0.0854029888842888,,0.51844704,0.0
277,2592287,Tagolango,Bataraza,Palawan,3.67621847058823,1.349240411764706,11.7883257058824,4.511403352941178,5.852456647058824,1.108669176334288,0.681827382,0.784206549,0.847232799,1.0,0,0,1,2592287,0.18611940000016,,0.57453865,1.0
278,2592288,Tabud,Bataraza,Palawan,4.648658,1.558831,13.027377,4.175441,5.595091,1.180311984508424,0.643842152,0.823353998,0.801866821,1.0,0,0,0,2592288,0.190089905147138,,0.5300615,1.0
279,2592289,Tabud,Bataraza,Palawan,4.648658,1.558831,13.027377,4.175441,5.595091,0.735593516652177,0.643842152,0.823353998,0.801866821,0.0,0,0,0,2593672,1.21330467589026,,0.41050988,0.0
280,2592290,Tabud,Bataraza,Palawan,4.648658,1.558831,13.027377,4.175441,5.595091,0.61723010321813,0.643842152,0.823353998,0.801866821,0.0,0,0,0,2592290,0.0728306525837275,,0.41050988,0.0
281,2592291,Tabud,Bataraza,Palawan,4.648658,1.558831,13.027377,4.175441,5.595090999999998,0.471280206828865,0.643842152,0.823353998,0.801866821,1.0,0,0,1,2592291,0.0236787226658167,,0.57698065,1.0
283,2592293,Tabud,Bataraza,Palawan,5.8045105,2.0844835,17.5756945,6.5415245,7.9349565,0.271258336739789,0.643842152,0.823353998,0.801866821,0.0,0,0,0,2592293,0.0,,0.41050988,0.0
284,2592294,Tabud,Bataraza,Palawan,6.80624933333333,2.540049,21.5175696666667,8.592130199999998,9.962839933333337,0.662567134587853,0.643842152,0.823353998,0.801866821,0.0,0,0,0,2592294,0.0,,0.41050988,0.0
287,2592297,Buliluyan,Bataraza,Palawan,3.01828,0.603656,10.011857,3.798616,5.005928,4.515805278505598,0.600024297,0.848446655,0.719623743,1.0,0,0,0,2592297,0.0288177075077469,,0.536119,1.0
289,2592299,Pandanan,Balabac,Palawan,16.886018,5.835609,57.735281,18.127637,26.943131,0.156747340367441,0.501408842,0.885755448,0.737723055,0.0,0,0,0,2592299,0.0159591954610169,,0.41501334,0.0
290,2592300,Pandanan,Balabac,Palawan,16.886018,5.835609,57.735281,18.127637,26.943131,0.067027771892193,0.501408842,0.885755448,0.737723055,0.0,0,0,0,2592300,0.0,,0.41501334,0.0
291,2592301,Pandanan,Balabac,Palawan,16.886018,5.835609,57.735281,18.127637,26.943131,0.129262503544639,0.501408842,0.885755448,0.737723055,0.0,0,0,0,2592301,0.0118175357680483,,0.41501334,0.0
295,2592331,Mangsee,Balabac,Palawan,1.717304,0.241874,5.353474,1.685053999999997,2.402613000000001,1.350495242170597,0.47235072,0.939714432,0.576538,0.0,0,0,1,2592331,0.0798247379381107,,0.47160268,0.0
299,2593669,Tagolango,Bataraza,Palawan,3.615441,1.336141,11.710885,4.532401,5.868542,0.110257909609853,0.681827382,0.784206549,0.847232799,1.0,0,0,0,2593669,1.76732216245574e-13,,0.52735037,0.0
304,2593674,Tabud,Bataraza,Palawan,4.648658,1.558831,13.027377,4.175441,5.595091,0.211431265895744,0.643842152,0.823353998,0.801866821,1.0,0,0,0,2593674,0.0,,0.5300615,1.0
305,2593675,Tabud,Bataraza,Palawan,6.112085125,2.36996725,19.029330625,7.49265125,8.8508835,0.368333049478584,0.643842152,0.823353998,0.801866821,0.0,0,0,0,2593675,1.76559626190646e-13,,0.41050988,0.0
306,2593676,Puring,Bataraza,Palawan,6.960363,2.610135999999999,22.124012,8.907608000000002,10.274822,0.648608117868396,0.620136542,0.84551699,0.771798506,1.0,0,0,1,2593676,1.76387036135719e-13,,0.57868433,1.0
315,2593691,Sebaring,Balabac,Palawan,15.264893,2.760581,43.808093,17.328879,20.04646,3.593380212282934,0.521141939,0.916324002,0.742167689,0.0,0,0,0,2593691,0.0094389916447945,,0.41345966,0.0
320,2595047,Canipaan,Rizal (Marcos),Palawan,3.615441,1.336141,11.710885,4.532401,5.868542000000002,0.434492161484803,0.792699274,0.761951698,0.94839938,1.0,0,0,0,2595047,0.237756000101066,,0.51844704,0.0
321,2595048,Canipaan,Rizal (Marcos),Palawan,3.615441,1.336141,11.710885,4.532401,5.868542,0.108747542014828,0.792699274,0.761951698,0.94839938,1.0,0,0,0,2595048,0.0,,0.51844704,0.0
324,2595051,Tagolango,Bataraza,Palawan,3.615441,1.336141,11.710885,4.532401,5.868542000000002,0.071426192218704,0.681827382,0.784206549,0.847232799,1.0,0,0,0,2595051,0.0,,0.52735037,0.0
328,2595055,Tagnato,Bataraza,Palawan,3.733435,1.194429,10.8578343333333,3.708129,4.809770666666666,0.220980989743363,0.61581689,0.835290741,0.788869056,1.0,0,0,0,2595055,1.76559626190646e-13,,0.5311261,1.0
329,2595056,Puring,Bataraza,Palawan,5.468857,2.320121,16.90374,6.711779000000004,8.037563000000004,0.4640975493542,0.620136542,0.84551699,0.771798506,1.0,0,0,1,2595056,0.0,,0.57868433,1.0
330,2595057,Puring,Bataraza,Palawan,5.468857,2.320121,16.90374,6.711779,8.037563,0.556376011680356,0.620136542,0.84551699,0.771798506,0.0,0,0,1,2595057,0.0,,0.4576965,0.0
331,2595058,Puring,Bataraza,Palawan,6.960363,2.610136,22.124012,8.907608,10.274822,1.469563595950603,0.620136542,0.84551699,0.771798506,0.0,0,0,0,2595058,0.0545871442740032,,0.4121447,0.0
339,2595072,Sebaring,Balabac,Palawan,15.264893,2.760581,43.808093,17.328879,20.04646,2.291094665867942,0.521141939,0.916324002,0.742167689,0.0,0,0,0,2595072,0.047926100858197,,0.41345966,0.0
342,2596427,Canipaan,Rizal (Marcos),Palawan,3.615441,1.336141,11.710885,4.532401,5.868542,3.02019674044389,0.792699274,0.761951698,0.94839938,1.0,0,0,0,2596427,0.0144557146962328,,0.51844704,0.0
344,2596429,Canipaan,Rizal (Marcos),Palawan,3.615441,1.336141,11.710885,4.532401,5.868542000000002,0.182670152322813,0.792699274,0.761951698,0.94839938,1.0,0,0,0,2596429,3.53119252381292e-13,,0.51844704,0.0
345,2596430,Canipaan,Rizal (Marcos),Palawan,3.615441,1.336141,11.710885,4.532401,5.868542000000002,0.12941669607228,0.792699274,0.761951698,0.94839938,1.0,0,0,0,2596430,0.0,,0.51844704,0.0
348,2596433,Malitub,Bataraza,Palawan,3.615441,1.336141,11.710885,4.532401,5.868542,0.084135515862362,0.608778713,0.797264971,0.822502282,1.0,0,0,0,2596433,3.52774072271438e-13,,0.53008884,1.0
349,2596434,Tagolango,Bataraza,Palawan,3.615441,1.336141,11.710885,4.532401,5.868542,0.089873554485459,0.681827382,0.784206549,0.847232799,1.0,0,0,0,2596434,1.76387036135719e-13,,0.52735037,0.0
351,2596436,Tabud,Bataraza,Palawan,1.902989,0.465625,6.518749,2.773505,3.23913,0.117900612364922,0.643842152,0.823353998,0.801866821,1.0,0,0,0,2596436,0.0,,0.5300615,1.0
352,2596437,Tagnato,Bataraza,Palawan,1.902989,0.465625,6.518749,2.773505,3.23913,0.137099867887435,0.61581689,0.835290741,0.788869056,1.0,0,0,0,2596437,0.0,,0.5311261,1.0
353,2596438,Tagnato,Bataraza,Palawan,2.6161626,0.8365242,8.5957472,3.5611598,4.1988166,0.322628961889435,0.61581689,0.835290741,0.788869056,1.0,0,0,1,2596438,1.76559626190646e-13,,0.57793623,1.0
354,2596439,Tagnato,Bataraza,Palawan,5.468857,2.320121,16.90374,6.711779,8.037563,0.956382669247033,0.61581689,0.835290741,0.788869056,0.0,0,0,0,2596439,0.0829401707370124,,0.41142425,0.0
361,2596455,Sebaring,Balabac,Palawan,15.264893,2.760581,43.808093,17.328879,20.04646,4.66544697019789,0.521141939,0.916324002,0.742167689,0.0,0,0,0,2596455,0.0195154236220234,,0.41345966,0.0
365,2597809,Canipaan,Rizal (Marcos),Palawan,5.53831544262294,2.423754262295083,23.096020147541,9.574372442622952,12.065514721311486,5.031645160491072,0.792699274,0.761951698,0.94839938,0.0,0,0,1,2597809,0.0711302030248128,,0.44465995,0.0
366,2597810,Canipaan,Rizal (Marcos),Palawan,3.615441,1.336141,11.710885,4.532401,5.868542,0.228402418709958,0.792699274,0.761951698,0.94839938,1.0,0,0,0,2597810,0.0,,0.51844704,0.0
367,2597811,Canipaan,Rizal (Marcos),Palawan,3.615441,1.336141,11.710885,4.532401,5.868542,0.105212734479989,0.792699274,0.761951698,0.94839938,1.0,0,0,0,2597811,0.0,,0.51844704,0.0
370,2597814,Malitub,Bataraza,Palawan,3.615441,1.336141,11.710885,4.532401,5.868542,0.078501955244783,0.608778713,0.797264971,0.822502282,1.0,0,0,0,2597814,1.76387036135719e-13,,0.53008884,1.0
371,2597815,Malitub,Bataraza,Palawan,3.615441,1.336141,11.710885,4.532401,5.868542,0.121550493316197,0.608778713,0.797264971,0.822502282,1.0,0,0,0,2597815,0.0,,0.53008884,1.0
372,2597816,Tagolango,Bataraza,Palawan,1.902989,0.465625,6.518749,2.773505,3.23913,0.123234771996093,0.681827382,0.784206549,0.847232799,1.0,0,0,0,2597816,1.76387036135719e-13,,0.52735037,0.0
373,2597817,Tagnato,Bataraza,Palawan,1.902989,0.465625,6.518749,2.773505,3.23913,0.123352524797049,0.61581689,0.835290741,0.788869056,1.0,0,0,0,2597817,0.0,,0.5311261,1.0
375,2597819,Tagnato,Bataraza,Palawan,1.902989,0.465625,6.518749,2.773505,3.23913,0.169125301390886,0.61581689,0.835290741,0.788869056,0.0,0,0,0,2597819,0.0,,0.41142425,0.0
376,2597820,Tagnato,Bataraza,Palawan,3.3293362,1.2074234,10.6727454,4.3488146,5.1585032,0.660558599457946,0.61581689,0.835290741,0.788869056,0.0,0,0,0,2597820,0.239119559934043,,0.41142425,0.0
379,2597827,Bugsuk (New Cagayancillo),Balabac,Palawan,0.603521,0.13202,1.909579,0.881707,0.881707,0.420371794978441,0.003585063,0.903331884,0.702182399,0.0,0,0,0,2597827,0.221405396461791,,0.42496768,0.0
388,2599188,Latud,Rizal (Marcos),Palawan,3.642328,1.701744,17.077146,6.448713000000002,10.091041,0.590404053935065,0.698370293,0.743713229,1.06371236,0.0,0,0,0,2599188,0.0187245216584985,,0.3957557,0.0
390,2599190,Canipaan,Rizal (Marcos),Palawan,3.642328,1.701744,17.077146,6.448713,10.091041,0.165934598193966,0.792699274,0.761951698,0.94839938,0.0,0,0,0,2599190,3.52774072271438e-13,,0.40082958,0.0
391,2599191,Canipaan,Rizal (Marcos),Palawan,5.673254,2.500078,23.894977,9.928195,12.50039,0.714548575427259,0.792699274,0.761951698,0.94839938,1.0,0,0,0,2599191,0.0,,0.51844704,0.0
392,2599192,Canipaan,Rizal (Marcos),Palawan,5.673254,2.500078,23.894977,9.928195,12.50039,1.448284470168027,0.792699274,0.761951698,0.94839938,1.0,0,0,0,2599192,1.76387036135719e-13,,0.51844704,0.0
393,2599193,Canipaan,Rizal (Marcos),Palawan,3.615441,1.336141,11.710885,4.532401,5.868542,0.169232574780639,0.792699274,0.761951698,0.94839938,1.0,0,0,0,2599193,1.76387036135719e-13,,0.51844704,0.0
398,2599198,Malitub,Bataraza,Palawan,1.902989,0.465625,6.518749,2.773505,3.23913,0.111370476780178,0.608778713,0.797264971,0.822502282,1.0,0,0,0,2599198,1.76387036135719e-13,,0.53008884,1.0
399,2599199,Malitub,Bataraza,Palawan,1.902989,0.465625,6.518749,2.773505,3.23913,0.111913649908291,0.608778713,0.797264971,0.822502282,1.0,0,0,0,2599199,1.76387036135719e-13,,0.53008884,1.0
400,2599200,Malitub,Bataraza,Palawan,1.902989,0.465625,6.518749,2.773505,3.23913,0.126356927377562,0.608778713,0.797264971,0.822502282,1.0,0,0,0,2599200,0.0,,0.53008884,1.0
412,2599217,Sebaring,Balabac,Palawan,1.875452,0.377695,5.561237,2.474554999999998,2.800155000000002,0.960987462273127,0.521141939,0.916324002,0.742167689,0.0,0,0,0,2599217,0.404729621816424,,0.41345966,0.0
416,2600568,Latud,Rizal (Marcos),Palawan,3.642328,1.701744,17.077146,6.448713,10.091041,0.345345865866524,0.698370293,0.743713229,1.06371236,0.0,0,0,0,2600568,0.16054471972403,,0.3957557,0.0
418,2600570,Latud,Rizal (Marcos),Palawan,3.642328,1.701744,17.077146,6.448713,10.091041,0.114625824462901,0.698370293,0.743713229,1.06371236,0.0,0,0,0,2600570,1.76387036135719e-13,,0.3957557,0.0
421,2600573,Canipaan,Rizal (Marcos),Palawan,5.2670688,2.3404112,22.5314108,9.232298600000002,12.018520199999998,0.578845501052482,0.792699274,0.761951698,0.94839938,1.0,0,0,0,2600573,1.76387036135719e-13,,0.51844704,0.0
422,2600574,Canipaan,Rizal (Marcos),Palawan,5.673254,2.500078,23.894977,9.928195,12.50039,0.979809855314566,0.792699274,0.761951698,0.94839938,1.0,0,0,0,2600574,0.0,,0.51844704,0.0
423,2600575,Canipaan,Rizal (Marcos),Palawan,3.615441,1.336141,11.710885,4.532401,5.868542,0.254128672663243,0.792699274,0.761951698,0.94839938,1.0,0,0,0,2600575,0.0,,0.51844704,0.0
427,2600579,Malitub,Bataraza,Palawan,1.902989,0.465625,6.518749,2.773505,3.23913,0.187866269300381,0.608778713,0.797264971,0.822502282,0.0,0,0,0,2600579,0.0,,0.4105333,0.0
429,2600581,Malitub,Bataraza,Palawan,1.902989,0.465625,6.518749,2.773505,3.23913,0.119666936016211,0.608778713,0.797264971,0.822502282,1.0,0,0,0,2600581,0.0,,0.53008884,1.0
430,2600582,Malitub,Bataraza,Palawan,1.902989,0.465625,6.518749,2.773505,3.239130000000001,0.204408117039229,0.608778713,0.797264971,0.822502282,1.0,0,0,1,2600582,0.0028861488089833,,0.5770052,1.0
440,2600598,Sebaring,Balabac,Palawan,1.875452,0.377695,5.561237,2.474555,2.800155,0.159499625364939,0.521141939,0.916324002,0.742167689,0.0,0,0,0,2600598,1.76387036135719e-13,,0.41345966,0.0
441,2600599,Sebaring,Balabac,Palawan,1.875452,0.377695,5.561237,2.474555000000001,2.800155000000002,1.004133001414698,0.521141939,0.916324002,0.742167689,0.0,0,0,0,2600599,0.116790726971407,,0.41345966,0.0
445,2601949,Latud,Rizal (Marcos),Palawan,3.642328,1.701744,17.077146,6.448713,10.091041,1.561905843019485,0.698370293,0.743713229,1.06371236,1.0,0,0,0,2603331,0.938723521742004,,0.5120979,0.0
446,2601950,Latud,Rizal (Marcos),Palawan,3.642328,1.701744,17.077146,6.448713,10.091041,0.251213494191567,0.698370293,0.743713229,1.06371236,1.0,0,0,0,2601950,0.102113095341619,,0.5120979,0.0
447,2601951,Latud,Rizal (Marcos),Palawan,3.642328,1.701744,17.077146,6.448713,10.091041,0.105530515286539,0.698370293,0.743713229,1.06371236,0.0,0,0,0,2601951,0.0,,0.3957557,0.0
451,2601955,Canipaan,Rizal (Marcos),Palawan,3.642328,1.701744,17.077146,6.448713,10.091041,0.13395751369149,0.792699274,0.761951698,0.94839938,1.0,0,0,0,2601955,0.0,,0.51844704,0.0
452,2601956,Canipaan,Rizal (Marcos),Palawan,5.673254,2.500078,23.894977,9.928195,12.50039,0.997379179320318,0.792699274,0.761951698,0.94839938,1.0,0,0,0,2601956,1.76387036135719e-13,,0.51844704,0.0
453,2601957,Sumbiling,Bataraza,Palawan,5.673254,2.500078,23.894977,9.928195,12.50039,1.028323001946722,0.723603977,0.785943168,0.990430842,1.0,0,0,0,2601957,1.76387036135719e-13,,0.5156763,0.0
459,2601963,Sapa,Bataraza,Palawan,1.902989,0.465625,6.518749,2.773505,3.23913,0.201482185406283,0.729912465,0.789531784,0.883317525,1.0,0,0,0,2601963,1.76387036135719e-13,,0.523549,0.0
460,2601964,Malitub,Bataraza,Palawan,1.902989,0.465625,6.518749,2.773505,3.239130000000002,0.208835376603325,0.608778713,0.797264971,0.822502282,1.0,0,0,0,2601964,0.0160762737373728,,0.53008884,1.0
468,2601978,Bugsuk (New Cagayancillo),Balabac,Palawan,1.55746925,0.31627625,4.6483225,2.076343,2.320543,0.108623553120664,0.003585063,0.903331884,0.702182399,0.0,0,0,0,2601978,0.0,,0.42496768,0.0
469,2601979,Bugsuk (New Cagayancillo),Balabac,Palawan,1.875452,0.377695,5.561237,2.474555,2.800155000000001,0.248982956405166,0.003585063,0.903331884,0.702182399,0.0,0,0,0,2601979,0.0,,0.42496768,0.0
470,2601980,Sebaring,Balabac,Palawan,1.875452,0.377695,5.561237,2.474555,2.800155,0.151219284048431,0.521141939,0.916324002,0.742167689,0.0,0,0,0,2601980,0.0,,0.41345966,0.0
471,2601981,Sebaring,Balabac,Palawan,1.875452,0.377695,5.561237,2.474554999999998,2.800155000000001,0.356166685072633,0.521141939,0.916324002,0.742167689,0.0,0,0,1,2601981,0.0951695151989271,,0.45919162,0.0
475,2603331,Latud,Rizal (Marcos),Palawan,3.642328,1.701744000000001,17.077146,6.448713,10.091041,0.164755298749363,0.698370293,0.743713229,1.06371236,1.0,0,0,0,2603331,0.0,,0.5120979,0.0
482,2603338,Sumbiling,Bataraza,Palawan,5.673254,2.500078,23.894977,9.928195,12.50039,1.145284975087771,0.723603977,0.785943168,0.990430842,1.0,0,0,0,2603338,0.0,,0.5156763,0.0
483,2603339,Canipaan,Rizal (Marcos),Palawan,6.69376775,2.42189875,22.74462025,9.07060675,11.049797,0.599201373541527,0.792699274,0.761951698,0.94839938,1.0,0,0,0,2603339,0.0,,0.51844704,0.0
488,2603344,Sapa,Bataraza,Palawan,7.033939,2.395839,22.361168,8.784744,10.566266,0.341378341295889,0.729912465,0.789531784,0.883317525,1.0,0,0,0,2603344,3.52774072271438e-13,,0.523549,0.0
489,2603345,Sapa,Bataraza,Palawan,6.81085421739131,2.311916652173914,21.6723671739131,8.523385782608694,10.247694869565224,0.731957466920485,0.729912465,0.789531784,0.883317525,1.0,0,0,1,2603345,0.146274499238123,,0.5710935,1.0
490,2603346,Sapa,Bataraza,Palawan,1.902989,0.465625,6.518749,2.773505,3.23913,0.726149908520959,0.729912465,0.789531784,0.883317525,0.0,0,0,0,2603346,0.0614171129340631,,0.40501657,0.0
491,2603352,Bugsuk (New Cagayancillo),Balabac,Palawan,0.603521,0.13202,1.909579,0.881707,0.881707,0.299715728155876,0.003585063,0.903331884,0.702182399,0.0,0,0,1,2603352,0.0146516824816819,,0.47210267,0.0
498,2603359,Bugsuk (New Cagayancillo),Balabac,Palawan,0.603521000000001,0.13202,1.909579,0.881707000000003,0.881707000000003,0.151969607517445,0.003585063,0.903331884,0.702182399,0.0,0,0,1,2603359,0.0,,0.47210267,0.0
499,2603360,Bugsuk (New Cagayancillo),Balabac,Palawan,0.603521,0.13202,1.909579,0.881707,0.881707,0.138756126326194,0.003585063,0.903331884,0.702182399,0.0,0,0,0,2603360,0.0,,0.42496768,0.0
507,2604715,Latud,Rizal (Marcos),Palawan,3.642328,1.701744,17.077146,6.448713,10.091041,0.11056792427466,0.698370293,0.743713229,1.06371236,1.0,0,0,0,2604715,0.0,,0.5120979,0.0
508,2604716,Latud,Rizal (Marcos),Palawan,3.642328,1.701744,17.077146,6.448713,10.091041,0.153174889912563,0.698370293,0.743713229,1.06371236,1.0,0,0,0,2604716,3.52774072271438e-13,,0.5120979,0.0
509,2604717,Latud,Rizal (Marcos),Palawan,3.642328,1.701744000000001,17.077146,6.448713,10.091041,0.162056340223977,0.698370293,0.743713229,1.06371236,1.0,0,0,1,2604717,0.0,,0.5605638,1.0
