ID,Neighbors
2962027,"2962027, 2962026, 2963409, 2962026, 2962027, 2962028, 2962027, 2962026, 2963410, 2963409, 2962027, 2963410, 2962028, 2962028, 2963409, 2963409, 2962026"
2962028,"2962028, 2962027, 2963410, 2963411, 2962029, 2963411, 2962027, 2963410, 2962028, 2962029, 2963411, 2962028, 2962029, 2963411, 2962029, 2962029"
2962029,"2962029, 2963411, 2963412, 2962030, 2962028, 2962029, 2963411, 2963412, 2962028, 2962029, 2963411, 2962029, 2962030, 2962029, 2963412, 2962030, 2962030, 2962030"
2962030,"2962030, 2962029, 2963412, 2962029, 2962029, 2962030, 2962029, 2963412, 2962030, 2963413, 2962030, 2963413, 2962031, 2962030, 2962031, 2962031"
2962031,"2962031, 2963414, 2962030, 2962031, 2962032, 2963414, 2962031, 2962032"
2962032,"2962032, 2963415, 2963414, 2962031, 2962033, 2962032, 2963415"
2962033,"2962033, 2962032, 2963416, 2963415, 2962033, 2962032, 2963416, 2963415, 2962034"
2962083,"2962083, 2963466, 2962083, 2962082, 2963466, 2962083, 2963466, 2962082, 2963465, 2962082"
2962084,"2962084, 2962083, 2963467, 2963466, 2962085, 2962083, 2963467, 2963466, 2962083, 2963466"
2962151,"2962151, 2962150, 2963533, 2963534, 2963533, 2963534, 2962151, 2963533, 2963534"
2962152,"2962152, 2962151, 2963534, 2963535, 2962153, 2963535, 2962153, 2963534, 2962151, 2963534, 2963535"
2962156,"2962156, 2962157, 2963539, 2962156, 2962155, 2962156, 2962157, 2963539, 2962155, 2963538, 2962157, 2962156, 2962157, 2962155, 2963538, 2962155, 2963538"
2962161,"2962161, 2963543, 2962160, 2962161, 2963543, 2963544, 2962160, 2962161, 2962161, 2962162, 2962162, 2963544, 2962162, 2962161, 2963543, 2963544, 2963543, 2963544, 2963544, 2963543, 2963544, 2962161, 2963544, 2962162"
2962162,"2962162, 2962162, 2962163, 2963544, 2963545, 2962162, 2962163, 2963545, 2962161, 2963544, 2963544, 2963545, 2963545, 2962163, 2963545, 2962163, 2963544, 2963544, 2963545, 2963545, 2962161, 2963544, 2962162, 2963545"
2963373,"2963373, 2961991, 2961990, 2963374"
2963375,"2963375, 2963376, 2961992, 2963374, 2963375"
2963376,"2963376, 2963377, 2963375"
2963377,"2963377, 2963378"
2963378,"2963378, 2963379"
2963379,"2963379, 2963380"
2963380,"2963380, 2963381, 2961997, 2963379, 2963380, 2963381, 2961998, 2963381, 2963381"
2963381,"2963381, 2963380, 2963381, 2961999, 2961998, 2963381, 2963382, 2963382, 2963381"
2963382,"2963382, 2963383, 2963382, 2963383, 2963381"
2963383,"2963383, 2963384, 2963382, 2963383, 2963384"
2963384,"2963384, 2963385, 2963385, 2963385, 2962002, 2963383, 2963384, 2963385"
2963385,"2963385, 2962003, 2963385, 2963386, 2963386, 2962003, 2963385, 2962002, 2963384, 2963385, 2963386, 2963386"
2963386,"2963386, 2962004, 2963386, 2963387, 2962003, 2963385, 2962004, 2963385, 2963386, 2963387, 2963386"
2963387,"2963387, 2963388, 2962004, 2963386, 2963387, 2963388, 2963386"
2963388,"2963388, 2962005, 2963387, 2963388, 2963389, 2962006, 2963387, 2963388, 2963389"
2963389,"2963389, 2963390, 2963390, 2962006, 2962007, 2963388, 2963389, 2963390, 2963390"
2963390,"2963390, 2962007, 2962008, 2963390, 2963391, 2963389, 2963390, 2963390, 2963391, 2962008, 2962007, 2963389, 2963390, 2963390"
2963391,"2963391, 2963392, 2963390, 2962009, 2963392, 2963390, 2962009, 2963391, 2963392, 2962008, 2962009, 2962009, 2963390, 2963390"
2963392,"2963392, 2962010, 2962009, 2963393, 2963392, 2963393, 2962009, 2963391, 2963392, 2962009, 2962009"
2963393,"2963393, 2963392, 2963394, 2962011, 2963393, 2963394, 2962011, 2963392"
2963394,"2963394, 2962011, 2963393, 2962012, 2963395, 2963394, 2962011"
2963395,"2963395, 2962013, 2963396, 2962012, 2963394, 2962012, 2963395, 2963394"
2963396,"2963396, 2963395, 2962014, 2963397, 2963397, 2962013, 2963397, 2963396, 2962014, 2963395"
2963397,"2963397, 2963396, 2962014, 2963397, 2963398, 2963398, 2963397, 2963398, 2962015, 2963397, 2963396, 2962014, 2963398, 2962015"
2963398,"2963398, 2963399, 2963398, 2963397, 2963399, 2963399, 2962016, 2963398, 2962015, 2962016, 2963397, 2963398, 2962015, 2962016, 2963399, 2962016"
2963399,"2963399, 2962016, 2963400, 2963400, 2963399, 2963400, 2963400, 2963398, 2963399, 2963398, 2963399, 2963399, 2962016, 2963398, 2962016, 2963398, 2962016, 2962017, 2963399, 2962016, 2962017"
2963400,"2963400, 2963399, 2962018, 2963401, 2962018, 2963401, 2963400, 2963400, 2963399, 2963400, 2963401, 2963400, 2963401, 2963399, 2963399, 2963399, 2962017, 2963399, 2962017"
2963401,"2963401, 2963401, 2962018, 2963400, 2962018, 2963401, 2962018, 2962019, 2963402, 2962019, 2963402, 2963401, 2963400, 2962019, 2963402, 2963400, 2963400, 2963401, 2963400, 2963401"
2963402,"2963402, 2963401, 2963401, 2963401, 2962019, 2963402, 2962019, 2962020, 2963403, 2963403, 2963403, 2963402, 2963401, 2962019, 2962020, 2963403, 2963402, 2963401, 2963401, 2962020"
2963403,"2963403, 2962021, 2963404, 2963403, 2962021, 2963403, 2963402, 2962021, 2962020, 2963403, 2963402, 2962021, 2962020, 2963404, 2963404"
2963404,"2963404, 2962021, 2963404, 2963403, 2962021, 2962022, 2963404, 2963403, 2962021, 2963403, 2962021, 2963403, 2963405, 2962021, 2962022, 2962022, 2963404, 2962022, 2963405, 2963404, 2963405, 2963405"
2963406,"2963406, 2963405, 2962023, 2963406, 2963405, 2962023, 2963407, 2963406, 2962024, 2962023, 2963407, 2962024, 2963406, 2963405, 2963407, 2963407, 2963406, 2962024"
2963407,"2963407, 2963406, 2962025, 2962024, 2963407, 2962025, 2962024, 2963406, 2963407, 2962025, 2963408, 2963407, 2963406, 2962024, 2962025"
2963408,"2963408, 2962026, 2962026, 2962025, 2963409, 2963408, 2963407, 2962025, 2963407, 2962025, 2963407, 2962025, 2963409, 2963408, 2963407, 2963409, 2962026, 2962025"
2963409,"2963409, 2963408, 2962026, 2962027, 2962027, 2962026, 2963410, 2963409, 2963408, 2962027, 2963410, 2963409, 2963408, 2963409, 2962026"
2963410,"2963410, 2963409, 2963411, 2963411, 2962027, 2963410, 2962028, 2963411, 2962028, 2963411, 2963409, 2963409"
2963411,"2963411, 2963412, 2962029, 2963411, 2963412, 2963410, 2962028, 2962029, 2963411, 2963412, 2962028, 2962029, 2963411, 2962029, 2962029, 2963412"
2963412,"2963412, 2962029, 2963411, 2963412, 2962030, 2962029, 2963411, 2963412, 2962029, 2963411, 2962029, 2962030, 2962029, 2963412, 2962030, 2963413, 2962030, 2963413, 2962030"
2963413,"2963413, 2962030, 2963413, 2962031, 2963414, 2962030, 2962031, 2963414, 2962031"
2963414,"2963414, 2962031, 2962032, 2963415, 2963414, 2962031, 2962032, 2963415"
2963415,"2963415, 2963414, 2962033, 2962032, 2963416, 2963415, 2963414, 2962033, 2962032, 2963416, 2963415"
2963474,"2963474, 2962091, 2963474, 2963473"
2963475,"2963475, 2962092, 2963474, 2963474"
2963533,"2963533, 2963534, 2963533, 2963534, 2962151, 2963533, 2963534"
2963534,"2963534, 2963535, 2963535, 2963533, 2963534, 2962151, 2963533, 2963534, 2963535"
2963535,"2963535, 2963536, 2962153, 2963535, 2963536, 2962153, 2963536, 2963534, 2963534, 2963535"
2963536,"2963536, 2962154, 2963537, 2962153, 2963535, 2963536, 2962154, 2962153, 2963536, 2963535"
2963537,"2963537, 2963538, 2963536, 2962154, 2962155, 2963536, 2963538"
2963543,"2963543, 2963542, 2963542, 2963542, 2962160, 2962161, 2963543, 2963544, 2963542, 2962160, 2962161, 2962161, 2963544, 2962161, 2963543, 2963544, 2963543, 2963544, 2963544, 2963543, 2963544, 2962161, 2963544"
2963544,"2963544, 2962161, 2962161, 2962162, 2962162, 2963544, 2963545, 2962162, 2963545, 2962161, 2963543, 2963544, 2963543, 2963544, 2963545, 2963545, 2963545, 2963544, 2963543, 2963544, 2963545, 2963545, 2962161, 2963544, 2962162, 2963545"
2963545,"2963545, 2962162, 2962163, 2963545, 2963544, 2963544, 2963545, 2963546, 2963545, 2962163, 2963546, 2963545, 2962163, 2963544, 2963544, 2963545, 2963545, 2963546, 2963544, 2962162, 2963545, 2963546"
2963550,"2963550, 2963551, 2962168, 2962167, 2962168, 2962167, 2963551, 2962168, 2962167, 2963551, 2963549, 2963550, 2962168, 2962167, 2963551, 2963549, 2963550, 2963549"
2963554,"2963554, 2962171, 2962171"
2964756,"2964756, 2964757, 2966139, 2966138, 2966139, 2966138, 2966138, 2964756, 2964755, 2966138, 2964757, 2964756, 2964757, 2966139"
2964762,"2964762, 2964763, 2964763, 2964761, 2966144, 2964762, 2966145, 2964763"
2964763,"2964763, 2964764, 2964763, 2964762, 2966145, 2964764, 2964763, 2966146"
2964764,"2964764, 2964763, 2964765, 2964764, 2964763, 2966147, 2964764, 2964763, 2966147, 2966146"
2964765,"2964765, 2964764, 2966148, 2966147, 2964766, 2966148, 2964766, 2964764, 2966148, 2966147"
2964766,"2964766, 2964767, 2964766, 2964765, 2966148, 2964766, 2966149, 2966148, 2964767, 2964766, 2966149, 2966148"
2964767,"2964767, 2964766, 2964768, 2964767, 2964766, 2966150, 2966150, 2964766, 2966149, 2964768, 2966150, 2966150, 2964767, 2964766, 2964768, 2966149, 2966150"
2964768,"2964768, 2964767, 2966151, 2966150, 2964769, 2966151, 2966150, 2964768, 2964769, 2966151, 2966150, 2966151, 2966150, 2964767, 2964768, 2966150"
2964769,"2964769, 2966152, 2966151, 2964770, 2964768, 2964769, 2966151, 2964770, 2966152, 2966151, 2964768"
2964770,"2964770, 2964769, 2964770, 2966153, 2966152, 2964771"
2964771,"2964771, 2964770, 2964772, 2964770, 2966154, 2966153, 2964772, 2964771"
2964772,"2964772, 2964771, 2964773, 2964772, 2966155, 2966154, 2964772, 2964771, 2966155"
2964773,"2964773, 2964772, 2966155, 2964772, 2966155"
2964774,"2964774, 2964775, 2966157, 2966156, 2964774, 2964775, 2966157, 2966156, 2964775, 2966157, 2966156, 2964774, 2964773"
2964775,"2964775, 2966158, 2966157, 2964774, 2964776, 2964775, 2966158, 2966157, 2964776, 2964775, 2966158, 2966157, 2964774"
2964776,"2964776, 2964777, 2964777, 2964776, 2966159, 2966159, 2964776, 2964775, 2966158, 2964776, 2964775, 2966159, 2966158, 2964776, 2964775, 2966159, 2966158"
2964777,"2964777, 2964776, 2964778, 2964778, 2964778, 2964778, 2964777, 2966160, 2964777, 2964776, 2966160, 2966159, 2966160, 2966159, 2964776, 2964776, 2966159, 2964776, 2966159"
2964778,"2964778, 2964777, 2966161, 2964779, 2964778, 2964779, 2966161, 2964779, 2964778, 2964779, 2966161, 2964779, 2964779, 2964778, 2966161, 2964778, 2964777, 2966161, 2966160, 2964777, 2966160, 2964779, 2966161, 2966161, 2966160"
2964779,"2964779, 2964778, 2964780, 2964779, 2966161, 2964779, 2964778, 2964779, 2966162, 2966161, 2964780, 2964779, 2966162, 2964779, 2964778, 2966161, 2964778, 2966161, 2964780, 2964779, 2966162, 2966161, 2966162, 2966161, 2964780"
2964780,"2964780, 2964781, 2964779, 2964780, 2964779, 2964779, 2964779, 2966162, 2964780, 2964779, 2966162, 2964779, 2966163, 2964780, 2964779, 2966162, 2966163, 2966162, 2966163, 2964780"
2964781,"2964781, 2966163, 2964780, 2964782, 2966164, 2964781, 2964782, 2964782, 2964780, 2964780, 2966163, 2964780, 2966163, 2966163, 2964780"
2964782,"2964782, 2966164, 2964783, 2964782, 2964783, 2964783, 2964783, 2966165, 2964783, 2964782, 2966165, 2966164, 2966164, 2964782, 2966164, 2964781, 2964782, 2966164, 2964781, 2964782, 2964782, 2964783, 2964783, 2966165"
2964783,"2964783, 2964784, 2964783, 2964782, 2964783, 2964782, 2964784, 2964783, 2964783, 2964784, 2964784, 2966166, 2964784, 2966166, 2966166, 2964783, 2966165, 2966166, 2964783, 2964782, 2966165, 2966166, 2964782, 2964782, 2964782, 2964782, 2964783, 2964783, 29"
2964784,"2964784, 2964785, 2964783, 2964783, 2964785, 2964785, 2964784, 2964783, 2964783, 2964784, 2964785, 2964784, 2966167, 2966166, 2964785, 2964784, 2966167, 2966166, 2966167, 2966166, 2964783, 2966166, 2964783, 2966166, 2964783, 2964783, 2964784, 2966166"
2964785,"2964785, 2964784, 2964786, 2964785, 2966168, 2964785, 2964785, 2964784, 2964784, 2964785, 2964784, 2966167, 2964785, 2964784, 2966168, 2966167, 2964786, 2966167, 2964784, 2964786"
2964786,"2964786, 2964785, 2964786, 2964785, 2966168, 2966169, 2966169, 2964785, 2964785, 2964785, 2964785, 2966168, 2966169, 2964786, 2964787, 2966169, 2964786, 2964787"
2964787,"2964787, 2966169, 2966170, 2964786, 2964787, 2966170, 2964788, 2964788"
2964788,"2964788, 2964789, 2966171, 2964789, 2964788"
2964789,"2964789, 2964790, 2966172, 2966171, 2964789, 2964788, 2966172, 2964790, 2966172, 2966172"
2964790,"2964790, 2966172, 2964789, 2966172, 2964791, 2964790, 2966173, 2966172, 2966173, 2966172"
2964791,"2964791, 2966174, 2964792, 2964792, 2964792, 2964790, 2964791, 2964790, 2966174, 2966173, 2966174, 2966173"
2964792,"2964792, 2964791, 2966175, 2966174, 2964793, 2964792, 2966175, 2964793, 2964792, 2966175, 2964793, 2964792, 2964791, 2966175, 2966174, 2966174, 2964793, 2966175, 2964793"
2964793,"2964793, 2964792, 2966175, 2964793, 2964792, 2966175, 2964793, 2964794, 2964792, 2966175, 2964794, 2964793, 2966175, 2966176, 2964793, 2966176, 2964794"
2964794,"2964794, 2964794, 2966177, 2964795, 2964793, 2966176, 2966177, 2964793, 2966176, 2964794, 2966177, 2964795, 2964795"
2964795,"2964795, 2966177, 2964794, 2966178, 2966177, 2964795, 2964796, 2964795, 2964796"
2964796,"2964796, 2964795, 2966178, 2964795, 2966179, 2964797, 2964796, 2964795, 2964797, 2964796"
2964797,"2964797, 2964796, 2966180, 2964797, 2964796, 2964798, 2964798"
2964798,"2964798, 2966181, 2964798, 2966181, 2964799"
2964857,"2964857, 2964858, 2966240, 2964857, 2966239, 2964856, 2964858, 2966240, 2964857, 2964858, 2966239, 2964856, 2966240"
2964858,"2964858, 2964859, 2966240, 2964857, 2964858, 2964859, 2966240, 2966241, 2964859, 2964857, 2964858, 2966240"
2964859,"2964859, 2964858, 2964859, 2964860, 2966241, 2964859, 2966242, 2964860, 2964860, 2964858"
2964917,"2964917, 2964918, 2966300, 2964918, 2966300, 2966300, 2966299, 2964917, 2964916, 2966300, 2964917, 2964916, 2964918"
2964918,"2964918, 2964919, 2966300, 2966301, 2964918, 2966301, 2966300, 2966300, 2964917, 2966300, 2964917, 2964918, 2964919, 2966301"
2964919,"2964919, 2964919, 2966302, 2966301, 2964918, 2964920, 2964919, 2966302, 2966301, 2964918, 2966302, 2966301, 2964918, 2966302, 2964919, 2966302, 2966301"
2964920,"2964920, 2964921, 2964920, 2964919, 2964919, 2966302, 2964921, 2964920, 2964919, 2966302, 2966303, 2966302, 2966302, 2966303, 2964919, 2966302"
2964921,"2964921, 2964920, 2964921, 2964920, 2964922, 2964921, 2964920, 2966304, 2966303, 2966304, 2966303, 2964922, 2966304, 2964922, 2966304"
2964922,"2964922, 2964921, 2964921, 2964923, 2966305, 2964922, 2964921, 2966304, 2966304, 2964923, 2966305, 2966305, 2964922, 2966304, 2964923, 2966305, 2964922, 2966304"
2964923,"2964923, 2966306, 2964923, 2964922, 2964924, 2964923, 2966305, 2964922, 2964924, 2966306, 2964924, 2966306, 2964923, 2966305, 2966305, 2964922, 2964923, 2966305, 2964922, 2966306"
2964924,"2964924, 2964923, 2966306, 2964923, 2964924, 2964925, 2964923, 2966307, 2964924, 2964925, 2964925, 2964925, 2966307, 2964925, 2964925, 2966307, 2966306, 2964924, 2964925, 2966306, 2964923, 2964923, 2966306, 2966307"
2964926,"2964926, 2966309, 2964926, 2966308, 2964927, 2964925, 2966308, 2964926, 2964927, 2966309, 2964927, 2966309, 2964925, 2964926, 2964925, 2964925, 2966309, 2964926, 2966308, 2964925, 2964926, 2964927, 2964925, 2966309, 2964927"
2964932,"2964932, 2966315, 2964933, 2964932, 2966314, 2964931, 2964932, 2966314, 2964931, 2966314, 2966315"
2966137,"2966137, 2966138, 2966138, 2966138, 2964755, 2966138, 2966137, 2964754"
2966138,"2966138, 2966137, 2964756, 2966139, 2966138, 2966139, 2966138, 2966138, 2964756, 2964755, 2966138, 2966137, 2964756, 2966139"
2966145,"2966145, 2964763, 2966146"
2966146,2966146
2966147,"2966147, 2966148, 2964764, 2966148, 2966147, 2966146"
2966148,"2966148, 2966147, 2964766, 2966149, 2966148, 2964766, 2966149, 2966148, 2966147"
2966149,"2966149, 2966148, 2966150, 2966150, 2964767, 2964766, 2966149, 2966150, 2966148"
2966150,"2966150, 2966151, 2966150, 2966149, 2964768, 2966151, 2966150, 2966151, 2966150, 2964767, 2964768, 2966149, 2966150"
2966151,"2966151, 2966150, 2964769, 2966152, 2966151, 2966150, 2964768, 2964769, 2966151, 2966150, 2966152, 2966151, 2966150, 2964768, 2966150"
2966152,"2966152, 2966151, 2964770, 2964769, 2966151, 2964770, 2966153, 2966152, 2966151"
2966153,"2966153, 2966152, 2964771, 2964770, 2964770, 2966154, 2966153, 2966152, 2964771"
2966154,"2966154, 2966153, 2964772, 2964771, 2966155"
2966155,"2966155, 2966154, 2964772, 2966155"
2966156,"2966156, 2964774, 2966157, 2966156, 2966157, 2966156, 2964774, 2964773, 2966155, 2966155"
2966157,"2966157, 2966156, 2964774, 2964775, 2966158, 2966157, 2966156, 2964775, 2966158, 2966157, 2966156, 2964774"
2966158,"2966158, 2966157, 2964776, 2964775, 2966159, 2966158, 2966157, 2964776, 2964775, 2966159, 2966158, 2966157"
2966159,"2966159, 2964777, 2964776, 2964777, 2966160, 2964777, 2964776, 2966160, 2966159, 2966160, 2966159, 2964776, 2966158, 2964776, 2966159, 2966158, 2964776, 2966159, 2966158"
2966160,"2966160, 2966159, 2964778, 2964777, 2966161, 2964778, 2966161, 2964778, 2966161, 2964778, 2966161, 2964778, 2964777, 2966161, 2966160, 2964777, 2966160, 2966159, 2966161, 2966161, 2966160, 2966159, 2966159, 2966159"
2966161,"2966161, 2966160, 2964778, 2966161, 2964779, 2964778, 2964779, 2966161, 2964779, 2964778, 2964779, 2966162, 2966161, 2964779, 2966162, 2964779, 2964778, 2966161, 2964778, 2966161, 2966160, 2966160, 2964779, 2966162, 2966161, 2966162, 2966161, 2966160"
2966162,"2966162, 2966161, 2964780, 2964779, 2966162, 2964779, 2966161, 2966161, 2966163, 2964780, 2964779, 2966162, 2966161, 2966163, 2966162, 2966161, 2966163, 2964780"
2966163,"2966163, 2966164, 2964781, 2966163, 2964780, 2966164, 2964781, 2964780, 2966162, 2964780, 2966162, 2966163, 2964780, 2966162, 2966163, 2966162, 2966163, 2964780"
2966164,"2966164, 2964782, 2966165, 2964782, 2966165, 2966164, 2966164, 2966163, 2964782, 2966164, 2964781, 2966163, 2964782, 2966164, 2964781, 2964782, 2964782, 2966163, 2966163, 2966163, 2966165"
2966165,"2966165, 2966166, 2964783, 2964782, 2966165, 2966164, 2966166, 2966164, 2964782, 2966164, 2964782, 2966164, 2964782, 2964782, 2964783, 2964783, 2966166, 2966165"
2966166,"2966166, 2964784, 2966167, 2966166, 2966167, 2966166, 2964783, 2966165, 2966166, 2964783, 2966165, 2966166, 2964783, 2964783, 2964784, 2966166, 2966165"
2966167,"2966167, 2966166, 2964785, 2964784, 2966168, 2966167, 2966166, 2966167, 2966166, 2966166, 2966166, 2964784, 2966166"
2966168,"2966168, 2966169, 2966169, 2964785, 2964785, 2964785, 2966167, 2964785, 2966168, 2966167, 2966169, 2964786, 2966169, 2966167, 2964786"
2966169,"2966169, 2966169, 2966168, 2966169, 2964786, 2964787, 2966169, 2966170, 2964786, 2964787, 2966170"
2966170,"2966170, 2964787, 2966171, 2966170, 2964788, 2966171, 2964788"
2966171,"2966171, 2966170, 2964788, 2964789, 2966172, 2966171, 2964789, 2964788, 2966172, 2966172, 2966172"
2966172,"2966172, 2966171, 2964789, 2966172, 2964790, 2966173, 2966172, 2966173, 2966172"
2966173,"2966173, 2966172, 2966174, 2966173, 2966172"
2966174,"2966174, 2964792, 2966175, 2964792, 2966175, 2964792, 2964791, 2966175, 2966174, 2966173, 2966174, 2966173, 2966175"
2966175,"2966175, 2966174, 2964793, 2964792, 2966175, 2964793, 2964792, 2966175, 2964793, 2964792, 2966175, 2966174, 2966174, 2964793, 2966175, 2966176, 2964793, 2966176"
2966176,"2966176, 2966177, 2964793, 2966176, 2964794, 2966177"
2966177,"2966177, 2964795, 2966176, 2966177, 2966176, 2964794, 2966178, 2966177, 2964795, 2964795"
2966178,"2966178, 2966177, 2964796, 2964795, 2966177, 2966178, 2966177, 2964795, 2966179, 2964796, 2964795, 2964796"
2966179,"2966179, 2966178, 2964796, 2966178, 2966180, 2966179, 2964797, 2964796, 2966180, 2964797, 2964796"
2966180,"2966180, 2966179, 2964797, 2966180, 2964797, 2964798, 2966181, 2964798, 2966181"
2966181,"2966181, 2964798, 2966181, 2966182, 2964799"
2966240,"2966240, 2966241, 2964857, 2964858, 2966240, 2964857, 2966239, 2964858, 2966240, 2966241, 2964857, 2964858, 2966239, 2966240"
2966241,"2966241, 2964858, 2964859, 2966240, 2964858, 2964859, 2966240, 2966241, 2964859, 2966242, 2964858, 2966240"
2966301,"2966301, 2964918, 2964919, 2966302, 2966300, 2966301, 2964918, 2966302, 2966301, 2966300, 2966300, 2966300, 2964918, 2966302, 2964919, 2966302, 2966301"
2966302,"2966302, 2966301, 2964920, 2964919, 2966302, 2966303, 2966301, 2966302, 2966301, 2966302, 2966303, 2964919, 2966302, 2966301"
2966303,"2966303, 2966302, 2966302, 2966304, 2966303, 2966302, 2966304, 2966304"
