ID,barangay_name,city_name,province_name,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,popden_chi,popden_eld,popden_all,popden_wom,popden_w_1,popden_you,HCFAI
2984250,Amilong Labeng,Kayapa,Nueva Vizcaya,0.094173103,0.625633836,0.604302199,1.0,0,0,0,3010498,32.440927429577755,27.648723,13.409921,249.901977,120.215546,63.026843,50.995584,0.5765361448659246
2984251,Talecabcab,Kayapa,Nueva Vizcaya,0.152900123,0.577171504,0.584829888,1.0,0,0,0,3010498,33.33129644279244,7.276496,6.79077,101.018084,47.80981,24.758926,22.841906,0.5781490176830177
2984252,Cabalatan-Alang,Kayapa,Nueva Vizcaya,0.141184188,0.566163127,0.704881596,1.0,0,1,0,3010498,34.27802516253842,12.70818,8.831472,131.663548,58.560252,30.021832,29.73938,0.6294043556940483
2984253,Cabalatan-Alang,Kayapa,Nueva Vizcaya,0.141184188,0.566163127,0.704881596,1.0,0,0,0,3010498,35.27657625401693,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2984254,Cabalatan-Alang,Kayapa,Nueva Vizcaya,0.141184188,0.566163127,0.704881596,1.0,0,0,0,3010498,36.32267600682625,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2984255,Alang-Salacsac,Kayapa,Nueva Vizcaya,0.173781083,0.509202756,0.699332162,1.0,0,0,0,3010498,37.4123360614178,2.914048,2.100824,31.783448,15.112384,8.674376,7.047928,0.5703635611979462
2984256,Alang-Salacsac,Kayapa,Nueva Vizcaya,0.173781083,0.509202756,0.699332162,1.0,0,0,0,3010498,38.541861972227146,1.786248,1.141843,17.84807,8.823721,4.900703,3.557882,0.5703635611979616
2984257,Alang-Salacsac,Kayapa,Nueva Vizcaya,0.173781083,0.509202756,0.699332162,1.0,0,0,0,3010498,39.707851826704605,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2984258,Unib,Santa Fe,Nueva Vizcaya,0.133075482,0.509964731,0.735079434,0.0,0,0,0,3010498,40.90718771856517,29.101485,22.775075,345.42196,161.956085,91.1003,91.1003,0.45602076784815604
2984259,Unib,Santa Fe,Nueva Vizcaya,0.133075482,0.509964731,0.735079434,0.0,0,0,0,3010498,42.13702238638229,37.5367,14.12898,273.30089,135.80693,65.58378,52.08744,0.45235265630991667
2984260,Imugan,Santa Fe,Nueva Vizcaya,0.098988076,0.498404416,0.704406756,1.0,0,0,0,3010498,43.394762847496565,41.29037,15.541878,300.630979,149.387623,72.142158,57.296184,0.5649824783703765
2984261,Imugan,Santa Fe,Nueva Vizcaya,0.098988076,0.498404416,0.704406756,1.0,0,1,0,3010498,44.678052422794885,18.308529,10.602649,197.019822,95.424889,50.48886,36.772383,0.6285835955648927
2984262,Imugan,Santa Fe,Nueva Vizcaya,0.098988076,0.498404416,0.704406756,1.0,0,0,1,3010498,45.98475217888739,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2984263,Imugan,Santa Fe,Nueva Vizcaya,0.098988076,0.498404416,0.704406756,1.0,0,0,0,3010498,47.312922514058975,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2984264,Imugan,Santa Fe,Nueva Vizcaya,0.098988076,0.498404416,0.704406756,1.0,0,0,0,3010498,48.24323641302513,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2985615,Balete,Kayapa,Nueva Vizcaya,0.086284051,0.995307604,0.198401546,1.0,0,1,0,3010498,28.60052385210428,0.48564,0.19836,4.021916,1.969918,0.97128,0.97812,0.6499077965408737
2985616,Balete,Kayapa,Nueva Vizcaya,0.086284051,0.995307604,0.198401546,1.0,0,1,0,3010498,28.18719744862153,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2985617,Balete,Kayapa,Nueva Vizcaya,0.086284051,0.995307604,0.198401546,1.0,0,1,0,3010498,27.64178692079537,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2985618,Cabayo,Kayapa,Nueva Vizcaya,0.062566883,0.83524234,0.242179112,0.0,0,1,0,3010498,27.170109495272627,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2985619,Cabayo,Kayapa,Nueva Vizcaya,0.062566883,0.83524234,0.242179112,1.0,0,0,0,3010498,26.79192879597779,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2985620,Cabayo,Kayapa,Nueva Vizcaya,0.062566883,0.83524234,0.242179112,1.0,0,0,0,3010498,26.51124629860008,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2985621,Cabayo,Kayapa,Nueva Vizcaya,0.062566883,0.83524234,0.242179112,1.0,0,0,0,3010498,26.331180097604296,1.990702,0.889462,14.570238,7.00981,3.303716,2.795452,0.6001341806781859
2985622,Cabayo,Kayapa,Nueva Vizcaya,0.062566883,0.83524234,0.242179112,1.0,0,0,0,3010498,26.253800562012213,11.944212,5.336772,87.421428,42.05886,19.822296,16.772712,0.6001341559894635
