ID,barangay_name,city_name,province_name,children_m,elderly_me,women_mean,youth_mean,women_rep_,phall_mean,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,youth_children_sum,youth_elderly_sum,youth_phall_sum,youth_women_sum,youth_women_repr_sum,youth_youth_sum
"3205540",Serranzana,Sipocot,Camarines Sur,"1.298812125","0.718744625","5.936542625","2.479527625","2.962848625","0.617825625123272","0.845612091","2.219298363","0.956562368","0.0","0","0","0","3222135","25.382332413515247",10.390497,5.749957,98.931133,47.492341,23.702789,19.836221
"3205541",Bulan,Sipocot,Camarines Sur,"3.03814425","2.082575000000001","13.666912249999998","4.89651625","6.574366","1.679055406080259","0.678700414","2.227011442","0.989876851","0.0","0","1","0","3222135","24.222289901914177",85.068039,58.3121,777.469511,382.673543,184.082248,137.102455
"3205542",Candami,Libmanan,Camarines Sur,"1.875947799999999","1.1961624","7.600529000000002","2.825912799999998","3.532827599999998","2.321187792529523","0.802044821","2.164041996","1.009409886","0.0","0","0","0","3222135","23.121746566053087",37.518956,23.923248,316.224712,152.01058,70.656552,56.518256
"3205543",Awayan,Libmanan,Camarines Sur,"2.148663624999999","1.419135999999999","9.308854017857138","4.106866857142863","4.408258517857149","2.685211972297291","0.992234312","2.137424946","1.033200477","0.0","0","0","0","3222135","22.089597268288067",120.325163,79.4716159999999,1090.116458,521.295825,246.862477,229.984544
"3205544",Awayan,Libmanan,Camarines Sur,"1.147765695652174","0.789250869565219","4.993601869565214","2.004259347826086","2.283110434782611","1.847126412809941","0.992234312","2.137424946","1.033200477","0.0","0","0","0","3222135","21.13586425794876",79.195833,54.4583100000001,685.509660000001,344.558529,157.53462,138.293895
"3205545",Tampuhan,Libmanan,Camarines Sur,"2.112361366666664","1.336049816666667","8.613351849999988","3.168861516666665","3.967555449999996","3.433251297954238","1.018269836","2.109509945","1.053313717","0.0","0","0","0","3222135","20.271618480942514",126.741682,80.162989,1043.394782,516.801110999999,238.053327,190.131691
"3205546",Tampuhan,Libmanan,Camarines Sur,"5.96317119047619","2.984437238095238","20.597387809523813","7.561518904761906","8.952969714285718","2.974092991011483","1.018269836","2.109509945","1.053313717","0.0","0","0","1","3222135","19.508756531361655",125.226595,62.673182,891.549539,432.545144,188.012364,158.791897
"3205547",Loba-loba,Libmanan,Camarines Sur,"1.193247984848484","0.869738878787878","5.170077954545462","2.004052106060605","2.374732212121215","6.242101133961382","0.94636031","2.114008665","1.061831921","0.0","0","1","1","3222135","18.859585224085286",78.7543669999999,57.402766,701.369857,341.225145,156.732326,132.267439
"3205548",San Isidro,Libmanan,Camarines Sur,"3.873716745664751","2.332366468208082","14.820835317919077","5.678208872832366","6.824203485549124","13.359257260396708","0.994869468","2.09931469","1.055365062","0.0","0","1","1","3222135","18.33618379910264",670.152997000002,403.499398999998,5248.56766,2564.00451,1180.587203,982.330134999999
"3205549",Busak,Libmanan,Camarines Sur,"0.852516539473684","0.542425460526316","3.549386565789477","1.472847723684209","1.73501435526316","1.642183180455561","0.765846864","2.081547988","1.052484867","0.0","0","1","1","3222135","17.94955782389367",64.791257,41.224335,555.113665,269.753379,131.861091,111.936427
"3205550",Busak,Libmanan,Camarines Sur,"2.73722","1.755952","10.845586999999997","4.303804000000001","5.078489","1.243463583185639","0.765846864","2.081547988","1.052484867","0.0","0","1","1","3222135","17.70866805560357",43.79552,28.095232,368.54336,173.529392,81.255824,68.860864
"3205551",Duang Niog,Libmanan,Camarines Sur,"2.73722","1.755952","10.845587","4.303804000000001","5.078489","2.070987678749461","0.775297791","2.081914902","1.049894969","1.0","0","0","0","3222135","17.619492932747377",2.73722,1.755952,23.03396,10.845587,5.078489,4.303804
"3205552",Duang Niog,Libmanan,Camarines Sur,,,,,,"2.534817471890382","0.775297791","2.081914902","1.049894969","1.0","0","0","0","3222135","17.68432772216728",0,0,0,0,0,0
"3205553",Duang Niog,Libmanan,Camarines Sur,,,,,,"0.686721971861913","0.775297791","2.081914902","1.049894969","0.0","0","0","0","3222135","17.901499150562085",0,0,0,0,0,0
"3205554",Bagamelon,Libmanan,Camarines Sur,"52.97329","21.69634433333333","162.3223476666667","66.96625933333333","72.20593333333333","1.729919316684991","0.582618508","2.061287642","1.055287541","0.0","0","0","1","3222135","18.265574339849664",317.83974,130.178066,2060.779176,973.934086,433.2356,401.797556
"3205555",Hubo,Pasacao,Camarines Sur,"3.178066","0.847484","9.413129","3.965015999999999","4.509827","1.220350470761178","0.361457374","2.079313066","1.042723394","0.0","0","0","0","3222135","18.7680060092948",31.78066,8.47484,205.81762,94.13129,45.09827,39.65016
"3205556",Caranan,Pasacao,Camarines Sur,"5.921857187500002","2.3331884375","19.78093143750001","7.891805312499998","8.8331855625","2.80452533678575","0.775268389","1.954754448","1.017694949","0.0","0","0","1","3222135","19.398046366497923",94.749715,37.331015,660.973799,316.494903,141.330969,126.268885
"3205557",Caranan,Pasacao,Camarines Sur,"2.696404000000001","1.35221","10.446226","4.163524999999998","4.887732999999998","2.201522607618654","0.775268389","1.954754448","1.017694949","0.0","0","0","0","3222135","20.143725225926847",72.802908,36.50967,580.042134,282.048102,131.968791,112.415175
"3205558",Caranan,Pasacao,Camarines Sur,"2.696404000000001","1.35221","10.446226000000012","4.163524999999995","4.887733","12.955041164375212","0.775268389","1.954754448","1.017694949","0.0","0","0","0","3222135","20.54377205976644",156.391432,78.42818,1246.016436,605.881108000001,283.488514,241.48445
"3205582",Nazareno,San Pascual,Masbate,"3.808545","1.452971","12.61443","4.402943","5.327561","4.707503072420756","0.963937409","1.807616234","0.771104101",,"0","0","0","3222135","54.50086473139502",7.61709,2.905942,54.772606,25.22886,10.655122,8.805886
"3205583",Nazareno,San Pascual,Masbate,"3.808545","1.452971","12.61443","4.402943","5.327561","1.487893184128496","0.963937409","1.807616234","0.771104101","0.0","0","0","1","3258091","55.50397415920651",26.659815,10.170797,191.704121,88.30101,37.292927,30.820601
"3205584",Laurente,San Pascual,Masbate,"2.976955769230768","1.125953076923077","10.10748661538462","3.842515461538462","4.324345230769232","0.829423979764253","0.904980567","1.830472787","0.802343387","0.0","0","0","0","3258091","55.70486691050839",38.700425,14.63739,280.751842,131.397326,56.216488,49.952701
"3205585",Laurente,San Pascual,Masbate,"2.466046833333333","0.913694291666667","7.955121000000004","2.784916083333333","3.083331791666668","1.495612760035085","0.904980567","1.830472787","0.802343387","1.0","0","0","0","3258091","56.158636239793694",59.185124,21.928663,392.152887,190.922904,73.999963,66.837986
"3205586",Pinamasingan,San Pascual,Masbate,"2.470464000000003","0.909757999999999","7.662358","2.431250000000002","2.776330000000001","0.82523662947092","0.932465368","1.85263225","0.803976225","1.0","0","0","1","3258091","56.65678065406915",111.17088,40.93911,698.435325,344.80611,124.93485,109.40625
"3205587",San Pedro,San Pascual,Masbate,"2.470464","0.909758","7.662358","2.43125","2.77633","0.772970467492154","0.761970374","1.843203972","0.825515477","1.0","0","0","0","3258091","57.1981407653476",7.411392,2.729274,46.562355,22.987074,8.32899,7.29375
"3205588",San Pedro,San Pascual,Masbate,"1.789589","0.652716","5.723816","2.08367","2.417201","1.024621832918363","0.761970374","1.843203972","0.825515477","1.0","0","0","0","3258091","57.78150191268837",8.947945,3.26358,58.56511,28.61908,12.086005,10.41835
"3205589",San Pedro,San Pascual,Masbate,"1.789589000000004","0.652716","5.723816000000002","2.083670000000003","2.417201000000004","2.217804559549258","0.761970374","1.843203972","0.825515477","1.0","0","0","1","3258091","58.40560557932689",164.642188,60.049872,1077.598024,526.591072,222.382492,191.69764
"3205590",San Pedro,San Pascual,Masbate,"1.789589","0.652716","5.723816","2.08367","2.417201","1.325599941590154","0.761970374","1.843203972","0.825515477","1.0","0","0","0","3258091","59.069160368173605",1.78958899992838,0.652715999973878,11.7130219995312,5.72381599977093,2.41720099990326,2.08366999991661
"3205591",Mabini,San Pascual,Masbate,"6.431048","2.686138999999999","19.842136","5.60756","7.705493","1.482118747965263","0.954830112","1.866256714","0.830470309","1.0","0","0","0","3258091","59.770852378131885",19.293144,8.058417,123.346716,59.526408,23.116479,16.82268
"3205592",Mabini,San Pascual,Masbate,"6.364378577777778","2.675154244444442","19.715130222222207","5.65446915555556","7.710218288888884","2.966189311742783","0.954830112","1.866256714","0.830470309","1.0","0","0","1","3258091","60.48281291795356",286.397036,120.381941,1837.710346,887.180859999999,346.959823,254.451112
"3206901",Manguisoc,Mercedes,Camarines Norte,"7.052529904761914","2.872647460317459","27.65286501587305","10.379907746031757","13.533837888888907","16.67535761857437","0.007182944","2.147870445","0.871206689","0.0","0","0","1","3199993","7.823775601719952",444.309384000001,180.97679,3589.886119,1742.130496,852.631787000001,653.934188000001
"3206902",Manguisoc,Mercedes,Camarines Norte,"4.744320000000002","3.003598","18.670093000000005","7.270072999999998","8.259895","3.777514192514252","0.007182944","2.147870445","0.871206689","0.0","0","0","0","3199993","7.128090073131522",37.95456,24.028784,304.72868,149.360744,66.07916,58.160584
"3206903",Cayucyucan,Mercedes,Camarines Norte,"4.53024160714286","2.83642182142857","17.808032928571432","6.974380142857142","7.933321","2.329695625054209","1.216808276","2.140497526","0.86609381","0.0","0","0","0","3199993","6.766749290367658",126.846765,79.419811,1018.848757,498.624922,222.132988,195.282644
"3206904",Taba-taba,Basud,Camarines Norte,"2.413879935483869","1.336578032258064","7.656573419354836","3.133099870967742","3.827713870967741","2.025608719901488","1.176759137","2.166222095","0.862454045","0.0","0","0","1","3199993","6.788124770757566",149.660556,82.867838,1010.423,474.707552,237.31826,194.252192
"3206905",Mangcamagong,Basud,Camarines Norte,"1.567691333333332","0.858774181818181","5.89614348484848","2.550033151515148","2.836210939393936","2.584968234620877","1.208054977","2.16464591","0.869433581","0.0","0","0","1","3199993","7.183450882575844",103.467628,56.679096,832.609141999999,389.14547,187.189922,168.302188
"3206906",Lidong,Basud,Camarines Norte,"1.605677999999999","0.902066","5.827346999999996","2.462639999999996","2.661095","3.145176617304484","0.863896921","2.163532098","0.931549262","0.0","0","0","0","3199993","7.957994317002242",89.9179679999999,50.515696,707.219799999999,326.331432,149.02132,137.90784
"3206907",Mandazo,Basud,Camarines Norte,,,,,,"1.02064729177616","1.132033583","2.162827174","0.916107916","0.0","0","0","0","3199993","8.950154166115267",0,0,0,0,0,0
"3206908",Matoogtoog,Mercedes,Camarines Norte,"4.79087","3.394304","18.308746","7.385503","8.4133225","0.890120691479298","1.211959487","2.166975498","0.890488382","0.0","0","0","0","3199993","10.113565868768347",9.58174,6.788608,78.235743,36.617492,16.826645,14.771006
"3206909",Matoogtoog,Mercedes,Camarines Norte,,,,,,"0.828557186870725","1.211959487","2.166975498","0.890488382","0.0","0","0","0","3199993","11.397504797436913",0,0,0,0,0,0
"3206910",Matoogtoog,Mercedes,Camarines Norte,,,,,,"0.1333274834773","1.211959487","2.166975498","0.890488382","1.0","0","0","0","3199993","12.765655599246502",0,0,0,0,0,0
"3206911",San Pascual,Basud,Camarines Norte,,,,,,"0.075648286285108","0.736919644","2.175993975","0.96258488","1.0","0","0","0","3199993","14.193687209404525",0,0,0,0,0,0
"3206912",San Pascual,Basud,Camarines Norte,,,,,,"0.076364665016742","0.736919644","2.175993975","0.96258488","1.0","0","0","0","3199993","15.665232107124876",0,0,0,0,0,0
"3206913",San Pascual,Basud,Camarines Norte,,,,,,"0.066328813961961","0.736919644","2.175993975","0.96258488","1.0","0","0","0","3199993","17.169105515309113",0,0,0,0,0,0
"3206914",San Pascual,Basud,Camarines Norte,,,,,,"0.062880430501281","0.736919644","2.175993975","0.96258488","1.0","0","0","0","3199993","18.69750834943092",0,0,0,0,0,0
"3206915",San Pascual,Basud,Camarines Norte,,,,,,"0.082575964033079","0.736919644","2.175993975","0.96258488","1.0","0","0","0","3199993","20.244885774305224",0,0,0,0,0,0
"3206916",Lanot,Mercedes,Camarines Norte,,,,,,"0.136718337091949","0.536642475","2.201151006","0.940845761","1.0","0","0","1","3199993","21.807199017958744",0,0,0,0,0,0
"3206917",Lanot,Mercedes,Camarines Norte,"3.563949714285715","1.955799285714286","14.216360142857145","6.258667714285714","6.541159714285716","0.597228819792959","0.536642475","2.201151006","0.940845761","1.0","0","0","0","3199993","23.381454310180985",24.947648,13.690595,212.864659,99.514521,45.788118,43.810674
"3206918",Tula-tula,Sipocot,Camarines Sur,"4.370051000000001","2.324495","16.875836999999997","7.74057","8.042754","1.228687889163149","0.456243953","2.210864348","0.970691769","1.0","0","0","1","3199993","24.965392649908136",43.70051,23.24495,366.34048,168.75837,80.42754,77.4057
"3206919",Tula-tula,Sipocot,Camarines Sur,"4.157371363636364","2.510427454545455","16.192635454545453","6.915501454545456","7.279923090909092","1.780618430438795","0.456243953","2.210864348","0.970691769","0.0","0","0","0","3199993","26.557281538627876",45.731085,27.614702,382.082237,178.11899,80.079154,76.070516
"3206920",Tula-tula,Sipocot,Camarines Sur,"2.7517","1.564323000000001","10.196368000000003","4.071008000000003","4.674121000000004","2.039748203545286","0.456243953","2.210864348","0.970691769","0.0","0","0","1","3222135","27.633830587751312",93.5578,53.186982,717.703688,346.676512,158.920114,138.414272
"3206921",Serranzana,Sipocot,Camarines Sur,"2.20324475","1.242977","8.13143525","3.306294","3.750659000000001","0.986512475996687","0.845612091","2.219298363","0.956562368","0.0","0","0","0","3222135","26.31515576203",8.812979,4.971908,67.670282,32.525741,15.002636,13.225176
"3206922",Serranzana,Sipocot,Camarines Sur,"0.557879","0.278939","1.936636999999999","1.012152","0.980273","0.524938806618526","0.845612091","2.219298363","0.956562368","0.0","0","0","0","3222135","25.035684851815287",15.062733,7.531353,117.274122,52.289199,26.467371,27.328104
"3206923",Mantila,Sipocot,Camarines Sur,"0.586709257425742","0.30042697029703","2.070370504950493","1.055682217821782","1.043653366336632","0.706008950973812","0.834981771","2.221395765","0.96843989","0.0","0","0","0","3222135","23.801740961969667",59.257635,30.343124,465.644246,209.107421,105.40899,106.623904
"3206924",Mantila,Sipocot,Camarines Sur,"1.594691235294116","0.975033882352941","6.21643629411764","2.370126117647061","2.853616588235296","4.659855825440926","0.834981771","2.221395765","0.96843989","0.0","0","0","1","3222135","22.620775704038145",162.658506,99.453456,1334.026644,634.076501999999,291.068892,241.752864
"3206925",Mantalisay,Libmanan,Camarines Sur,"4.941075999999996","2.420003700000001","15.013730049999992","5.250386949999998","6.72509885","2.240329247294811","0.945601803","2.100049761","1.001834754","0.0","0","0","0","3222135","21.501520367231176",98.8215199999999,48.400074,611.832926,300.274601,134.501977,105.007739
"3206926",Mantalisay,Libmanan,Camarines Sur,"1.295396999999997","0.815885","5.253155999999994","1.953830000000002","2.254420000000004","2.647268444826241","0.945601803","2.100049761","1.001834754","0.0","0","0","1","3222135","20.454107826500096",128.244303,80.772615,1030.205385,520.062443999999,223.18758,193.42917
"3206927",Uson,Libmanan,Camarines Sur,"3.331510557692305","1.420521442307692","12.193745134615384","4.899768673076928","5.540876096153844","3.424116778289471","1.02289808","2.103592873","1.024273578","0.0","0","0","1","3222135","19.49012417317548",173.238549,73.867115,1284.877443,634.074747,288.125557,254.787971
"3206928",Mambalite,Libmanan,Camarines Sur,"2.724362047619047","1.947352333333333","11.078482095238098","3.765637809523808","5.012167333333334","2.876830755377845","1.008683806","2.104314804","1.037402038","0.0","0","0","0","3222135","18.62252985582787",57.211603,40.894399,474.905937,232.648124,105.255514,79.078394
"3206929",San Isidro,Libmanan,Camarines Sur,"4.68476","3.493023","18.040437","6.08197","7.849028000000002","2.038983987507067","0.994869468","2.09931469","1.055365062","0.0","0","0","1","3222135","17.865373240420293",70.2714,52.395345,565.253325,270.606555,117.73542,91.22955
"3206930",San Isidro,Libmanan,Camarines Sur,"3.419482833333332","1.898114166666665","13.700266666666662","5.264705833333334","6.535882500000004","8.865736184398195","0.994869468","2.09931469","1.055365062","0.0","0","1","0","3222135","17.2332170199007",184.652073,102.498165,1521.888318,739.8144,352.937655,284.294115
"3206931",Bagacay,Libmanan,Camarines Sur,"1.630529185929657","0.93038561809045","6.71073622110554","2.626638693467345","3.243928502512567","8.59106894520646","0.809931201","2.056905111","1.056884639","0.0","0","1","0","3222135","16.740228252361774",324.475308000002,185.146738,2718.12431699998,1335.436508,645.541772000001,522.701100000002
"3206932",Bagacay,Libmanan,Camarines Sur,"1.359136075757575","0.844363196969695","5.616540803030312","2.238893227272728","2.698494393939395","4.340414949286152","0.809931201","2.056905111","1.056884639","0.0","0","1","1","3222135","16.398962786736643",179.405962,111.455942,1515.73047,741.383386000001,356.20126,295.533906
"3206933",Duang Niog,Libmanan,Camarines Sur,"7.785213599999994","4.024823563636366","28.083193690909095","10.946075999999994","12.695594599999998","4.861817883353838","0.775297791","2.081914902","1.049894969","0.0","0","0","1","3222135","16.219000729881973",428.186748,221.365296,3148.490348,1544.575653,698.257703,602.03418
"3206934",Duang Niog,Libmanan,Camarines Sur,"5.9105048","2.9575052","21.1773862","8.599265999999998","9.700920200000002","2.941663711112842","0.775297791","2.081914902","1.049894969","0.0","0","0","0","3222135","16.205716729847236",29.552524,14.787526,218.104179,105.886931,48.504601,42.99633
"3206935",Bagamelon,Libmanan,Camarines Sur,"2.661596000000001","1.160183","9.326958999999995","4.504239","4.549736","1.174267432906411","0.582618508","2.061287642","1.055287541","0.0","0","0","0","3222135","16.359516827759144",50.570324,22.043477,384.247944,177.212221,86.444984,85.580541
"3206936",Bagamelon,Libmanan,Camarines Sur,,,,,,"0.555885656151855","0.582618508","2.061287642","1.055287541","0.0","0","0","0","3222135","16.675778638633954",0,0,0,0,0,0
"3206937",Cuco,Pasacao,Camarines Sur,,,,,,"3.547236586139913","0.644230019","1.969046063","1.053581897","0.0","0","0","0","3222135","17.145514341318275",0,0,0,0,0,0
"3206938",Cuco,Pasacao,Camarines Sur,,,,,,"2.161449079799989","0.644230019","1.969046063","1.053581897","0.0","0","0","0","3222135","17.756548017753087",0,0,0,0,0,0
"3206939",Caranan,Pasacao,Camarines Sur,"2.696404000000001","1.35221","10.446226","4.163524999999997","4.887732999999998","1.847658430678504","0.775268389","1.954754448","1.017694949","0.0","0","0","0","3222135","18.49488036830648",83.588524,41.91851,665.974302,323.833006,151.519723,129.069275
"3206940",Caranan,Pasacao,Camarines Sur,"2.696403999999988","1.352210000000007","10.44622600000002","4.163525000000014","4.887733000000018","7.297620835270078","0.775268389","1.954754448","1.017694949","0.0","0","0","1","3222135","19.345941931544058",523.102375999998,262.328740000001,4167.71014799999,2026.567844,948.220202000003,807.723850000003
"3206941",Caranan,Pasacao,Camarines Sur,"2.69640399999999","1.352210000000005","10.44622600000002","4.163525000000006","4.887733000000016","29.37219784357777","0.775268389","1.954754448","1.017694949","0.0","0","1","1","3222135","19.77572801586896",420.639023999998,210.944760000001,3351.35455199999,1629.611256,762.486348000003,649.509900000001
"3206966",Laurente,San Pascual,Masbate,"2.264165","0.845652000000001","7.958678","3.362149000000001","3.464445999999998","1.950029463663588","0.904980567","1.830472787","0.802343387","1.0","0","0","1","3258091","54.28637587394178",81.50994,30.443472,598.803551999999,286.512408,124.720056,121.037364
"3206967",Laurente,San Pascual,Masbate,"2.264165","0.845652","7.958678","3.362149","3.464446","0.711049406671188","0.904980567","1.830472787","0.802343387","1.0","0","0","0","3258091","54.55452559496899",20.377485,7.610868,149.700888,71.628102,31.180014,30.259341
"3206968",Pinamasingan,San Pascual,Masbate,"2.470464","0.909758","7.662358","2.43125","2.776330000000001","0.74120728258501","0.932465368","1.85263225","0.803976225","1.0","0","0","0","3258091","55.04248469381833",19.763712,7.278064,124.16628,61.298864,22.21064,19.45
"3206969",San Pedro,San Pascual,Masbate,"2.470464","0.909758","7.662357999999998","2.431249999999999","2.776330000000001","0.946406498182789","0.761970374","1.843203972","0.825515477","1.0","0","0","0","3258091","55.5751030362356",39.527424,14.556128,248.33256,122.597728,44.42128,38.9
"3206970",San Pedro,San Pascual,Masbate,"1.789589","0.652716","5.723816","2.08367","2.417200999999999","0.884862756771249","0.761970374","1.843203972","0.825515477","1.0","0","0","0","3258091","56.15110979966144",46.529314,16.970616,304.538572,148.819216,62.847226,54.17542
"3206971",San Pedro,San Pascual,Masbate,"1.789589","0.652716","5.723816","2.083670000000001","2.417200999999999","1.117606509911298","0.761970374","1.843203972","0.825515477","1.0","0","0","0","3258091","56.76918428329339",28.633424,10.443456,187.408352,91.581056,38.675216,33.33872
"3206972",San Pedro,San Pascual,Masbate,"1.789589","0.652716","5.723816","2.08367","2.417200999999999","1.171237909962348","0.761970374","1.843203972","0.825515477","1.0","0","0","1","3258091","57.42796823013219",35.79178,13.05432,234.26044,114.47632,48.34402,41.6734
"3206973",San Pedro,San Pascual,Masbate,"2.756172692307692","1.202336307692307","9.188643692307693","3.492699538461538","4.077081307692309","1.0990079059987","0.761970374","1.843203972","0.825515477","1.0","0","0","0","3258091","58.12607749082368",35.830245,15.630372,244.898698,119.452368,53.002057,45.405094
"3206974",Mabini,San Pascual,Masbate,"4.930986","2.438982","16.984506000000003","6.663016","7.811812000000002","1.494981289749414","0.954830112","1.866256714","0.830470309","1.0","0","0","0","3258091","58.86211287964251",59.171832,29.267784,418.4445,203.814072,93.741744,79.956192
"3206975",Mabini,San Pascual,Masbate,"4.930986","2.438982","16.984506","6.663016","7.811812000000002","6.925039837234898","0.954830112","1.866256714","0.830470309","0.0","0","0","0","3258091","59.26035371038763",29.585916,14.633892,209.22225,101.907036,46.870872,39.978096
"3208283",Manguisoc,Mercedes,Camarines Norte,"2.558987000000001","1.329344","9.526963","3.688929000000001","4.386833999999997","2.377788881686601","0.007182944","2.147870445","0.871206689","0.0","0","0","0","3199993","8.60267920144137",76.76961,39.88032,609.17172,285.80889,131.60502,110.66787
"3208284",Cayucyucan,Mercedes,Camarines Norte,"2.590198333333335","1.3483345","9.70983566666666","3.825819666666667","4.524340166666666","2.042922689185024","1.216808276","2.140497526","0.86609381","0.0","0","0","0","3199993","8.288108937514757",77.7059500000001,40.450035,618.59582,291.29507,135.730205,114.77459
"3208285",Cayucyucan,Mercedes,Camarines Norte,"2.746255000000001","1.443286999999999","10.624198999999988","4.510273000000004","5.211871","3.454644333357098","1.216808276","2.140497526","0.86609381","0.0","0","0","1","3199993","8.06228266370112",142.80526,75.050924,1153.908288,552.458347999999,271.017292,234.534196
"3208286",Taba-taba,Basud,Camarines Norte,"1.641628","0.878851","5.090704","2.304912","2.669718","3.677727919358474","1.176759137","2.166222095","0.862454045","0.0","0","0","0","3199993","7.57079407300931",9.849768,5.273106,65.366628,30.544224,16.018308,13.829472
"3208287",Mangcamagong,Basud,Camarines Norte,"1.605678","0.902066","5.827347000000002","2.46264","2.661095","7.941234171390534","1.208054977","2.16464591","0.869433581","0.0","0","0","0","3199993","8.142922028576756",20.873814,11.726858,164.176025,75.755511,34.594235,32.01432
"3208288",Mangcamagong,Basud,Camarines Norte,"5.885990555555558","3.729467666666666","23.037142333333325","8.977724000000004","10.601335888888894","6.646101580647862","1.208054977","2.16464591","0.869433581","0.0","0","0","0","3199993","9.555456446706245",211.89566,134.260836,1712.296652,829.337124,381.648092,323.198064
"3208289",Hinipaan,Mercedes,Camarines Norte,"6.301278387755104","2.97528830612245","20.22174075510204","6.09831410204082","8.754315530612255","3.448095725596159","1.203099425","2.17071867","0.87472528","0.0","0","0","1","3199993","10.57255327708364",308.762641,145.789127,2056.747192,990.865297,428.961461,298.817391
"3208290",Matoogtoog,Mercedes,Camarines Norte,"3.256892","1.395811","10.723372","3.567072","4.431145","1.422794783657247","1.211959487","2.166975498","0.890488382","0.0","0","0","0","3199993","11.690920664948248",3.256892,1.395811,22.798243,10.723372,4.431145,3.567072
"3208291",Matoogtoog,Mercedes,Camarines Norte,"4.654277","2.255165","17.969349","7.701149","7.845096","0.67970175537425","1.211959487","2.166975498","0.890488382","0.0","0","0","0","3199993","12.923477616284975",9.308554,4.51033,74.852294,35.938698,15.690192,15.402298
"3208292",San Pascual,Basud,Camarines Norte,,,,,,"0.129887480524854","0.736919644","2.175993975","0.96258488","1.0","0","0","0","3199993","14.2406048366675",0,0,0,0,0,0
"3208293",San Pascual,Basud,Camarines Norte,,,,,,"0.082997734828944","0.736919644","2.175993975","0.96258488","1.0","0","0","0","3199993","15.620924538697574",0,0,0,0,0,0
"3208294",San Pascual,Basud,Camarines Norte,,,,,,"0.07999435715508","0.736919644","2.175993975","0.96258488","1.0","0","0","0","3199993","17.04909516337313",0,0,0,0,0,0
"3208295",San Pascual,Basud,Camarines Norte,,,,,,"0.078867441564277","0.736919644","2.175993975","0.96258488","1.0","0","0","0","3199993","18.514046387917823",0,0,0,0,0,0
"3208296",San Pascual,Basud,Camarines Norte,,,,,,"0.139763439804206","0.736919644","2.175993975","0.96258488","1.0","0","0","0","3199993","20.00770069091873",0,0,0,0,0,0
"3208297",San Pascual,Basud,Camarines Norte,,,,,,"0.256376559980083","0.736919644","2.175993975","0.96258488","1.0","0","0","0","3199993","21.52408339373232",0,0,0,0,0,0
"3208298",Lanot,Mercedes,Camarines Norte,,,,,,"0.237898314469739","0.536642475","2.201151006","0.940845761","0.0","0","0","0","3199993","23.058710954051183",0,0,0,0,0,0
"3208299",Lanot,Mercedes,Camarines Norte,"2.489148","1.464205","10.670391","4.282798","4.539034","0.653248132425442","0.536642475","2.201151006","0.940845761","0.0","0","0","0","3199993","24.60817022662797",0.9180407203473,0.540024061621132,8.15436093316697,3.93542426566333,1.67407403779963,1.57956978091378
"3208300",Tula-tula,Sipocot,Camarines Sur,"1.924421625","1.048026625","7.89567","3.692340499999999","3.614390375000001","1.019686195632102","0.456243953","2.210864348","0.970691769","0.0","0","0","0","3199993","26.169826886308364",15.395373,8.384213,132.242953,63.16536,28.915123,29.538724
"3208301",Cotmo,Sipocot,Camarines Sur,"7.683526000000002","4.8493785","29.49571","12.172207","13.113361","1.373434237191375","0.819326514","2.212126255","0.936570401","0.0","0","0","0","3222135","27.51414782369266",30.734104,19.397514,256.047182,117.98284,52.453444,48.688828
"3208302",Anib,Sipocot,Camarines Sur,"10.166487666666669","6.387929666666668","38.35128766666667","15.538501166666668","17.000174833333336","1.974446186266447","0.821776589","2.214509964","0.937335232","0.0","0","0","0","3222135","26.13748494613395",60.998926,38.327578,500.450082,230.107726,102.001049,93.231007
"3208303",Calampinay,Sipocot,Camarines Sur,"1.189373117647059","0.599120882352941","4.494302058823531","2.080002823529412","2.11770994117647","1.778197504553878","1.023006226","2.215145429","0.937012351","0.0","0","0","0","3222135","24.79409462642386",20.219343,10.185055,161.331476,76.403135,36.001069,35.360048
"3208304",Mantila,Sipocot,Camarines Sur,"0.592274526315789","0.291103315789474","2.051568421052631","1.059131263157895","1.034383052631579","1.159957343149016","0.834981771","2.221395765","0.96843989","0.0","0","0","1","3222135","23.489686200066117",11.253216,5.530963,86.909568,38.9798,19.653278,20.123494
"3208305",Mangga,Sipocot,Camarines Sur,"1.35180374390244","0.822006609756098","5.246744548780486","2.083163036585368","2.40027804878049","4.183482577082932","0.907442924","2.215825319","0.945689552","0.0","0","1","0","3222135","22.231122504700455",110.847907,67.404542,907.995748999998,430.233053,196.8228,170.819369
"3208306",Biong,Cabusao,Camarines Sur,"1.4205667","0.843195","5.5239805","2.1199732","2.5080422","1.026023422730596","1.061093007","2.090582166","0.966388968","0.0","0","0","0","3222135","21.026637360178647",14.205667,8.43195,116.406745,55.239805,25.080422,21.199732
"3208307",Tarum,Libmanan,Camarines Sur,"0.9745845","0.56549075","3.874913250000004","1.696965500000001","1.834087750000001","1.983456603735159","1.03888979","2.094765186","0.973324818","0.0","0","0","1","3222135","19.886059704162832",50.678394,29.405519,414.847719,201.495489,95.372563,88.2422060000001
