ID,barangay_name,city_name,province_name,popden_chi,popden_eld,popden_wom,popden_you,popden_w_1,popden_all,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,HCFAI
3208707,Gaulan,Diplahan,Zamboanga Sibugay,0.298647,0.165915,1.128222000000001,0.580703,0.54752,0.235532597775528,1.055142559,0.863542843,1.150963319,0.0,0,0,0,3225286,19.56588763090547,0.337815664217247
3208708,Guitom,Buug,Zamboanga Sibugay,0.549478,0.221564,1.896584,0.797629,0.859667,0.28717297734527,0.969967824,0.867797136,1.148245844,1.0,0,0,0,3225286,20.30344041001265,0.428133406102595
3208709,Guitom,Buug,Zamboanga Sibugay,0.549478,0.221564,1.896584,0.797629,0.859667,0.251729352232803,0.969967824,0.867797136,1.148245844,1.0,0,0,0,3225286,21.144138577350866,0.428133406102595
3208710,Del Monte,Buug,Zamboanga Sibugay,2.998459500000001,1.38728625,11.973029916666668,5.15581725,6.236139083333334,2.273681480183824,0.514530921,0.884477997,1.138503586,0.0,0,0,1,3225286,22.07620143921002,0.3862634224937773
3208711,Santa Cruz,Diplahan,Zamboanga Sibugay,1.533343230769231,0.880380153846154,6.911570461538456,3.054099461538458,3.662025384615383,2.907154746166694,0.57213084,0.891991854,1.133999587,0.0,0,1,1,3225286,23.088566737992423,0.4477588489838887
3208712,Butong,Diplahan,Zamboanga Sibugay,0.783140310344832,0.507654620689657,3.728733275862063,1.79381827586207,2.047407137931026,2.363118186646465,0.555408484,0.897369564,1.124265858,0.0,0,1,1,3225286,24.171146608726403,0.4495818126344133
3208713,Poblacion (Diplahan),Diplahan,Zamboanga Sibugay,0.447765512195122,0.24925487804878,1.914895146341464,0.890099243902439,1.002142951219513,1.402082514963043,0.591625795,0.905397952,1.136831996,0.0,0,0,1,3225286,25.314934587971184,0.382309270159023
3208714,Little Baguio,Imelda,Zamboanga Sibugay,0.442786179775281,0.247201730337078,1.895262528089887,0.881305404494381,0.991166617977529,1.345926779101221,0.647940622,0.917496045,1.12553067,0.0,0,0,1,3225286,26.5120098929368,0.3807229628495813
3208715,Malungon,Malangas,Zamboanga Sibugay,0.712160666666667,0.553273583333333,3.34165925,1.32491425,1.791503166666667,0.838539951484263,0.731825215,0.92401371,1.063098877,0.0,0,0,1,3225286,27.75547864116516,0.3838870036109782
3208716,Rebocon,Malangas,Zamboanga Sibugay,0.904945074074075,0.761252777777778,4.325369925925923,1.631617037037037,2.330417851851852,0.592305225027459,0.639347256,0.927010179,1.101151425,0.0,0,0,0,3225286,29.039381732618345,0.35076679960659685
3208717,Mulom,Malangas,Zamboanga Sibugay,0.979407818181818,0.534278909090909,3.755766090909092,1.747026545454545,1.913542636363636,0.795219397352588,0.610632127,0.933300591,1.025033679,0.0,0,0,0,3225286,30.358589544137708,0.357987472849133
3208718,Camanga,Malangas,Zamboanga Sibugay,11.59723,5.412041,39.688297,18.168993,19.457574,1.333891272012677,0.720434261,0.941571236,0.977762093,0.0,0,0,1,3225286,31.70869593340612,0.3928943743132619
3208719,Mulom,Malangas,Zamboanga Sibugay,8.808797142857143,4.344925857142857,30.87723442857143,14.17580785714286,15.203274000000002,1.384101886903086,0.610632127,0.933300591,1.025033679,0.0,0,0,0,3225286,33.08591856942844,0.35798749175675937
3208720,Bontong,Malangas,Zamboanga Sibugay,1.837715,1.677138,8.849577999999998,4.192845,4.567524,1.034555281789499,0.394412136,0.931180159,0.945981855,0.0,0,0,0,3225286,34.48700898268935,0.3729805656772677
