fid,RHU_Presence,Road_Presence,POI_Presence,buildability_landcov,Distance_to_Nearest_RHU_km,Nearest_RHU,Neighbors3,admin_boun,bg_name,popden_chi,cm_name,drought_value,popden_eld,flood_probability_value,popden_all,pr_name,rain_intensity_value,popden_wom,popden_w_1,popden_you,HCFAI
2870928,0,0,0,1.0,11.54866461466937,2877844,"2870928, 2870927, 2872310, 2870927, 2872310",bg-2250,Catuday,1.242124,Bolinao,1.117813889,0.591643,0.747140191,7.760006,Pangasinan,1.094020117,3.726372,1.559192,1.180018,0.5215819950072477
2870929,0,0,0,0.0,10.302985583870989,2877844,"2870929, 2872311, 2872312, 2870929, 2872311, 2870928",bg-2061,Colayo,1.242123999999999,Bani,1.153678421,0.591643,0.717834037,7.760005999999996,Pangasinan,1.093274321,3.726371999999999,1.559192000000001,1.180017999999999,0.40043849509248347
2870930,0,0,0,0.0,9.185608377012327,2877844,"2870930, 2872313, 2870930, 2872312, 2870929, 2872313, 2870931, 2872312, 2870929",bg-2060,Centro Toma,0.892784413793103,Bani,1.152045543,0.69308798275862,0.706414798,7.27735856896552,Pangasinan,1.092625713,3.5169305,1.634266758620689,1.149570310344828,0.40101184587914446
2870931,0,0,0,0.0,8.248837649937133,2877844,"2870931, 2872313, 2870930, 2872313, 2870930, 2872314, 2872313, 2870932, 2872314, 2870931",bg-2060,Centro Toma,0.267443515151515,Bani,1.152045543,0.2645105,0.706414798,2.56176918181818,Pangasinan,1.092625713,1.306119787878788,0.575857348484848,0.406023712121212,0.40101184587914446
2870932,0,1,0,0.0,7.560110855564624,2877844,"2870932, 2872314, 2870931, 2872315, 2872314, 2870933, 2872315, 2870932, 2872314, 2870931, 2870933, 2872315",bg-2060,Centro Toma,1.620704684684686,Bani,1.152045543,1.089087594594594,0.706414798,13.815968432432426,Pangasinan,1.092625713,6.833607477477474,3.267946801801803,2.326245432432432,0.4689176862136002
2870933,0,1,0,0.0,7.191054319432398,2877844,"2870933, 2872316, 2872315, 2870932, 2870933, 2870934, 2872316, 2872315",bg-2063,Dacap Sur,3.100253580000001,Bani,1.159697305,1.800854659999999,0.717827816,27.17785321999997,Pangasinan,1.107051611,13.241710059999994,6.4852953,5.182110939999996,0.4670698324415057
2870934,0,0,0,1.0,7.1910556285819,2877844,"2870934, 2872316, 2872317, 2870933, 2872316, 2870935, 2870933, 2870934, 2872316, 2872317, 2870935",bg-2070,Ranao,1.083537692307692,Bani,1.195451996,1.03205498076923,0.714780761,10.238778730769225,Pangasinan,1.103235245,5.03853036538462,2.265956115384615,1.733775346153846,0.5121761785574405
2870935,0,0,0,1.0,7.56011460770209,2877844,"2870935, 2872318, 2870935, 2872318, 2870934, 2872317, 2870935, 2870934, 2872317, 2870936, 2870935",bg-2453,Patar,1.115775,Agno,1.345912733,1.006302,0.851582478,9.018827000000002,Pangasinan,1.201138115,4.454677,2.092604,1.469454,0.4835478235175484
2870936,0,0,0,1.0,8.24884343150562,2877844,"2870936, 2870935, 2872318, 2870935, 2872318, 2870935, 2870936, 2870935",bg-2453,Patar,1.289362,Agno,1.345912733,1.231282,0.851582478,11.058308,Pangasinan,1.201138115,5.529154,2.683266,2.323174,0.4835478235175484
2870937,0,0,1,1.0,9.18561574029269,2877844,"2870937, 2870938, 2872320, 2870937, 2872319, 2870936, 2870936",bg-1906,Boboy,0.0,Agno,1.214560048,0.0,1.103491785,0.0,Pangasinan,1.127814849,0.0,0.0,0.0,0.5
2870938,0,0,1,1.0,10.302994168739042,2877844,"2870938, 2870937, 2870939, 2872321, 2870938, 2872320, 2870937, 2870939",bg-1906,Boboy,1.52969623076923,Agno,1.214560048,1.276988538461539,1.103491785,12.895538961538469,Pangasinan,1.127814849,6.380661884615388,3.081196384615386,2.624181307692308,0.5423264469606441
2870939,0,1,1,1.0,11.54867417248451,2877844,"2870939, 2870940, 2872322, 2870940, 2872322, 2870939, 2872321, 2870938, 2872322, 2872322, 2870939, 2872321, 2870938, 2870940, 2872322, 2870940, 2870939",bg-1903,Aloleng,2.150807457627121,Agno,1.221724545,1.311531559322034,1.089601628,17.596730881355924,Pangasinan,1.154037078,8.52898467796611,4.073028864406774,3.322051457627117,0.6072641183554608
2870940,0,0,1,1.0,12.885499434550708,2877844,"2870940, 2872323, 2870940, 2870939, 2870940, 2872322, 2872323, 2870940, 2872322, 2870939, 2872322, 2870941, 2872323, 2872322, 2870939, 2870940, 2872322, 2872323, 2870940, 2870939",bg-1908,Dangley,0.560858937313431,Agno,1.213156189,0.702408459701492,1.104217753,5.46036338805971,Pangasinan,1.153924068,2.824887035820906,1.304721507462682,0.892341689552237,0.5418318543881615
2870941,0,0,0,1.0,14.287909248504723,2877844,"2870941, 2870940, 2872323, 2870940, 2870940, 2872323, 2872324, 2870940, 2870941, 2872323, 2872324, 2870942, 2870940, 2872323, 2870940",bg-1908,Dangley,0.805855606060605,Agno,1.213156189,0.929627757575759,1.104217753,8.901791969696976,Pangasinan,1.153924068,4.242113939393933,2.066686272727273,1.44706390909091,0.49233280743116253
2870942,0,0,0,1.0,15.738381124963173,2877844,"2870942, 2872325, 2870943, 2872325, 2870943",bg-2404,Magsaysay,0.846237545454545,Agno,1.119130326,0.947435999999999,0.904484395,9.062205499999996,Pangasinan,0.270884752,4.422266954545458,2.213804409090911,1.611925545454544,0.5358742932820526
2870943,0,0,0,1.0,17.22477765156799,2877844,"2870943, 2870942, 2872325, 2870944, 2870943, 2872325, 2872326, 2870943",bg-2404,Magsaysay,1.009516064516129,Agno,1.119130326,1.096723161290322,0.904484395,10.339038258064512,Pangasinan,0.270884752,5.21291293548387,2.665246806451615,2.041382548387096,0.5358742932820526
2870944,0,0,0,1.0,18.73855184031008,2877844,"2870944, 2870943, 2870945, 2870944, 2870943, 2872326, 2872327, 2870943",bg-1909,Gayusan,2.593754727272727,Agno,1.233991516,2.806293818181817,0.853294888,27.402569818181814,Pangasinan,1.143231201,13.364440363636364,6.604807454545456,5.516029818181816,0.5001708406683562
2870945,0,0,0,1.0,20.27357197083612,2877844,"2870945, 2870946, 2870945, 2870944, 2872328, 2870945, 2870944, 2872327",bg-1902,Allabon,0.937608947368421,Agno,1.230244575,1.012505052631579,0.860151653,9.906265684210528,Pangasinan,1.176558568,4.774748684210528,2.507094263157895,2.204436684210526,0.49953661174773195
2870946,0,0,0,1.0,21.825355702568928,2877844,"2870946, 2870947, 2870945, 2872328, 2872329, 2870945, 2870947, 2872329",bg-1902,Allabon,0.811064,Agno,1.230244575,0.875581,0.860151653,8.562259,Pangasinan,1.176558568,4.119838000000002,2.193560000000001,1.944711,0.49953661174773195
2870947,0,0,0,1.0,23.39056687162844,2877844,"2870947, 2870948, 2872329, 2872330, 2870947, 2870948, 2872329, 2872330",bg-1902,Allabon,0.535992040540541,Agno,1.230244575,0.631862527027028,0.860151653,5.626340810810806,Pangasinan,1.176558568,2.776803878378379,1.268153770270268,0.969607648648649,0.49953661174773195
2870948,0,0,0,1.0,24.966680231796957,2877844,"2870948, 2872330, 2872331, 2870947, 2870948, 2870949, 2872331, 2870949, 2872330, 2872331",bg-1902,Allabon,0.174658993506494,Agno,1.230244575,0.260788480519481,0.860151653,2.031650370129866,Pangasinan,1.176558568,0.991932318181818,0.457356175324675,0.328252805194805,0.49953661174773195
2870949,0,0,0,0.0,26.551754394917666,2877844,"2870949, 2870950, 2872331, 2872332, 2870949, 2870950, 2872331, 2872332, 2870950",bg-2306,Pogoruac,0.260610488372093,Burgos,1.186073125,0.361494356589148,0.955769606,2.896437829457366,Pangasinan,1.182768345,1.41808206976744,0.645562015503877,0.454042364341085,0.38754907589210497
2870950,0,0,0,0.0,28.144275399658568,2877844,"2870950, 2872332, 2870949, 2870950, 2872332, 2872333, 2870950, 2870951",bg-2306,Pogoruac,0.545321,Burgos,1.186073125,0.692138,0.955769606,5.74684,Pangasinan,1.182768345,2.823083,1.266822,0.872513,0.38754907589210497
2870951,0,0,0,0.0,29.74304710364611,2877844,2870951,bg-2385,Uli,2.628532000000001,Dasol,1.193960131,1.997002,0.963092769,25.978089999999987,Pangasinan,1.174921769,11.623574,5.700841999999998,5.137585000000002,0.38666991892658475
2870952,0,0,0,1.0,31.347113127092182,2877844,"2870952, 2870953, 2872334, 2872335, 2870952, 2870951",bg-2379,Osmena,1.040029904761905,Dasol,1.177828699,0.837347142857143,1.003562473,9.747286190476196,Pangasinan,0.715974867,4.494032666666669,2.115963523809523,1.739881380952382,0.5125953533658072
2870953,0,0,0,1.0,32.5755140425157,2877844,"2870953, 2872335, 2870952",bg-2379,Osmena,0.543623,Dasol,1.177828699,0.474955,1.003562473,4.675160000000004,Pangasinan,0.715974867,2.266051000000002,0.995688999999999,0.678099000000001,0.5125953533658072
2872306,0,0,0,0.0,8.443177810707558,2880597,2872306,bg-2258,Ilogmalino,1.544389,Bolinao,1.086916164,1.021041,0.807222513,12.570611,Pangasinan,1.103709433,5.987715000000002,2.837366,2.154962,0.40458732913164625
2872307,0,0,0,0.0,9.1135307939845,2880597,"2872307, 2870925, 2872308, 2872307, 2872306",bg-2453,Patar,1.544388999999998,Bolinao,1.345912733,1.021040999999998,0.851582478,12.570610999999992,Pangasinan,1.201138115,5.987714999999992,2.837366000000002,2.154962000000002,0.37463989214610427
2872308,0,0,0,0.0,9.898676208260996,2880597,"2872308, 2872307, 2872309, 2870925, 2872308, 2872307",bg-2453,Patar,1.544389,Bolinao,1.345912733,1.021041,0.851582478,12.570611,Pangasinan,1.201138115,5.987715,2.837366,2.154962,0.37463989214610427
2872309,0,0,0,1.0,10.818418240766524,2880597,"2872309, 2870927, 2870926, 2872309, 2872308, 2872310, 2872309, 2872308",bg-2250,Catuday,0.0,Bolinao,1.117813889,0.0,0.747140191,0.0,Pangasinan,1.094020117,0.0,0.0,0.0,0.5
2872310,0,0,0,1.0,11.430344086727407,2877844,"2872310, 2872309, 2870927, 2872309, 2872310, 2872309",bg-2250,Catuday,1.242123999999999,Bolinao,1.117813889,0.591643,0.747140191,7.760005999999994,Pangasinan,1.094020117,3.726371999999998,1.559192000000001,1.180017999999999,0.5215819950072477
2872311,0,0,0,0.0,10.035460655152836,2877844,"2872311, 2872312, 2870929, 2872311, 2870928, 2872310, 2872310",bg-2061,Colayo,1.227002668749997,Bani,1.153678421,0.585708737500001,0.717834037,7.680025868749982,Pangasinan,1.093274321,3.688058737500007,1.544660449999997,1.170962256249998,0.40043849509248347
2872312,0,0,0,0.0,8.729961686143987,2877844,"2872312, 2870929, 2872311, 2872313, 2872312, 2870929, 2872311",bg-2061,Colayo,1.064977100000001,Bani,1.153678421,0.528330274999999,0.717834037,6.778848024999978,Pangasinan,1.093274321,3.266206875000006,1.3713701,1.033499250000002,0.40043849509248347
2872313,0,0,0,0.0,7.5602941498611,2877844,"2872313, 2870930, 2872313, 2870930, 2872312, 2872314, 2872313, 2872314, 2870931, 2872312",bg-2060,Centro Toma,0.229856,Bani,1.152045543,0.229856,0.706414798,2.153389000000002,Pangasinan,1.092625713,1.096857,0.485923999999999,0.342768,0.40101184587914446
2872314,0,0,0,0.0,6.599084829235752,2877844,"2872314, 2870931, 2872313, 2872313, 2872315, 2872314, 2872313, 2872315, 2870932, 2872314, 2870931, 2872315",bg-2060,Centro Toma,0.283362933333335,Bani,1.152045543,0.279187699999999,0.706414798,2.734730199999997,Pangasinan,1.092625713,1.394748733333334,0.613946766666665,0.432814366666665,0.40101184587914446
2872315,0,1,0,0.0,5.948264464853176,2877844,"2872315, 2872314, 2870933, 2872316, 2872315, 2870932, 2872314, 2870933, 2872316, 2872315",bg-2062,Dacap Norte,0.590883618421052,Bani,1.167625193,0.491333907894737,0.688663623,5.526038763157896,Pangasinan,1.10734121,2.772978789473686,1.265424618421051,0.930202539473685,0.4671897324273729
2872316,0,1,0,0.0,5.714878525612928,2877844,"2872316, 2872317, 2872315, 2870933, 2872316, 2872315, 2870933, 2870934, 2872316, 2872317, 2872315",bg-2070,Ranao,1.143722883333333,Bani,1.195451996,1.032346916666666,0.714780761,9.856674116666657,Pangasinan,1.103235245,4.857618383333336,2.248496149999998,1.64647885,0.46254424371727376
2872317,0,1,0,1.0,5.948266981893532,2877844,"2872317, 2872316, 2870935, 2870934, 2872316, 2872317, 2870935",bg-2070,Ranao,1.115775,Bani,1.195451996,1.006302000000002,0.714780761,9.018826999999987,Pangasinan,1.103235245,4.454677000000003,2.092603999999996,1.469454000000002,0.5830408797026048
2872318,0,0,0,1.0,6.599089404459302,2877844,"2872318, 2870935, 2872318, 2872317, 2870935, 2872317, 2870936, 2870935",bg-2453,Patar,1.170141633333333,Agno,1.345912733,0.975275,0.851582478,9.751716633333334,Pangasinan,1.201138115,4.860558766666666,2.295226333333332,1.596366466666666,0.4835478235175484
2872319,0,0,0,1.0,7.560300222251084,2877844,"2872319, 2870936, 2872318, 2872318, 2870936",bg-2453,Patar,1.229468833333333,Agno,1.345912733,1.076436166666667,0.851582478,10.426244166666663,Pangasinan,1.201138115,5.211198833333334,2.492882333333334,1.9217345,0.4835478235175484
2872320,0,0,0,1.0,8.729968830569925,2877844,"2872320, 2870937, 2872319",bg-2453,Patar,1.289362,Agno,1.345912733,1.231282,0.851582478,11.058308000000004,Pangasinan,1.201138115,5.529154000000002,2.683266000000001,2.323174000000001,0.4835478235175484
2872321,0,0,1,1.0,10.03546860945286,2877844,"2872321, 2870938, 2872322, 2872322, 2870939, 2872321, 2870938, 2872320, 2872322, 2870939",bg-1906,Boboy,1.2667875,Agno,1.214560048,1.429744,1.103491785,11.995677125,Pangasinan,1.127814849,6.046304,2.934328625,2.395554875,0.5423264469606441
2872322,0,0,1,1.0,11.430352705960312,2877844,"2872322, 2872323, 2870940, 2872322, 2870939, 2872321, 2872322, 2872323, 2872322, 2870939, 2872321, 2870940, 2872322, 2872323, 2870940, 2870939",bg-1904,Bangan-Oda,1.268406193548387,Agno,1.24595992,2.085983032258065,1.11353964,15.326036129032252,Pangasinan,1.156065146,7.843792483870964,3.798045870967741,2.696767838709678,0.5370791443089413
2872323,0,0,1,1.0,12.885625880910467,2877844,"2872323, 2870940, 2870940, 2872322, 2872323, 2872324, 2870940, 2872322, 2872322, 2870941, 2872323, 2872324, 2872322, 2870940, 2872322, 2872323, 2870940",bg-1908,Dangley,1.181281094594594,Agno,1.213156189,1.972736648648652,1.104217753,14.493759662162152,Pangasinan,1.153924068,7.42972068918919,3.601068445945948,2.547993837837837,0.5418318543881615
2872324,0,0,0,1.0,14.382969253158452,2877844,"2872324, 2870941, 2872323, 2872324, 2870942, 2872325, 2872325, 2872323",bg-1904,Bangan-Oda,1.095970285714285,Agno,1.24595992,1.215840428571429,1.11353964,11.162414642857144,Pangasinan,1.156065146,5.353983714285714,2.592534714285714,1.866759357142857,0.4874376508705193
2872325,0,0,0,1.0,15.910509539648968,2877844,"2872325, 2870943, 2872325, 2872326, 2870943",bg-2404,Magsaysay,0.860045,Agno,1.119130326,0.958196,0.904484395,9.1367985,Pangasinan,0.270884752,4.485698500000001,2.2551265,1.653185,0.5358742932820526
2872326,0,0,0,1.0,17.46032309006786,2877844,"2872326, 2872327, 2870943",bg-1912,Namatucan,0.969408923076923,Agno,1.271641209,1.052251743589743,0.840408666,9.81749348717948,Pangasinan,1.147351074,4.962323974358976,2.538311564102566,1.921184282051281,0.4954760850523757
2872327,0,0,0,1.0,19.0269679816937,2877844,2872327,bg-1912,Namatucan,2.343155266666666,Agno,1.271641209,2.523246166666667,0.840408666,23.78402703333334,Pangasinan,1.147351074,11.61270026666666,5.699483866666666,4.6424643,0.4954760850523757
2872328,0,0,0,1.0,20.606605701952304,2877844,"2872328, 2872329, 2870945, 2870946, 2870945, 2872328, 2872329, 2870945, 2872327, 2872329",bg-1902,Allabon,0.811064,Agno,1.230244575,0.875581,0.860151653,8.562259000000005,Pangasinan,1.176558568,4.119838000000002,2.19356,1.944711,0.49953661174773195
2872329,0,0,0,1.0,22.196462479212823,2877844,"2872329, 2872330, 2870946, 2870947, 2872328, 2872329, 2872330, 2870947, 2872329, 2872330",bg-1902,Allabon,0.785759,Agno,1.230244575,0.867919545454546,0.860151653,8.328334727272733,Pangasinan,1.176558568,4.005784363636365,2.122973454545455,1.858192727272728,0.49953661174773195
2872330,0,0,0,1.0,23.7944900118822,2877844,"2872330, 2870947, 2870948, 2872329, 2872330, 2872331, 2870947, 2870948, 2872331, 2872329, 2872330, 2872331",bg-1902,Allabon,0.197044368421053,Agno,1.230244575,0.289970105263158,0.860151653,2.246687842105263,Pangasinan,1.176558568,1.09375294736842,0.509384421052632,0.364483473684211,0.49953661174773195
2872331,0,0,0,1.0,25.39914612347811,2877844,"2872331, 2870948, 2870949, 2872331, 2872332, 2870949, 2872330, 2872331, 2872332",bg-2306,Pogoruac,0.311801,Burgos,1.186073125,0.350776,0.955769606,2.786717,Pangasinan,1.182768345,1.364127,0.627499,0.463803,0.5014238068917752
2872332,0,0,0,1.0,27.00924940575052,2877844,"2872332, 2870949, 2870950, 2872331, 2872332, 2872333, 2870950",bg-2302,Concordia,0.536672111111112,Burgos,1.197217993,0.679494962962963,0.925504605,5.637205814814822,Pangasinan,1.179804961,2.76904759259259,1.243143370370371,0.857375592592592,0.5012381658173172
2872333,0,0,0,1.0,28.563679541836343,2877844,"2872333, 2870950, 2872334, 2870951",bg-2385,Uli,0.661054944444445,Dasol,1.193960131,0.764630444444444,0.963092769,6.870798333333344,Pangasinan,1.174921769,3.311999166666665,1.513156444444446,1.109461444444443,0.5002495213746782
2872334,0,0,0,1.0,30.25967257872003,2877844,"2872334, 2872335, 2870952, 2870951",bg-2385,Uli,2.518889315789474,Dasol,1.193960131,1.928324947368421,0.963092769,24.913287368421056,Pangasinan,1.174921769,11.160390263157892,5.467472526315788,4.91310752631579,0.5002495213746782
2872335,0,0,0,1.0,31.813731180905215,2877844,"2872335, 2870952, 2870953, 2872334, 2872335, 2870952",bg-2379,Osmena,0.804236625,Dasol,1.177828699,0.665210875,1.003562473,7.33802625,Pangasinan,0.715974867,3.435741375000001,1.583833125,1.23553475,0.5125953533658072
2873688,0,0,0,0.0,7.56003841010414,2880597,"2873688, 2875071, 2875070, 2873689, 2873688, 2875071, 2875070",bg-2422,Estanza,2.090097847457624,Bolinao,1.105292994,1.261059135593218,0.935975152,16.53215991525423,Pangasinan,0.276707053,8.00240754237287,3.792725288135595,2.91926091525424,0.41592744883608146
2873689,0,0,0,0.0,8.248914886196458,2880597,"2873689, 2873688, 2875072, 2875071, 2875072",bg-2258,Ilogmalino,1.420782647058824,Bolinao,1.086916164,0.938263588235294,0.807222513,11.600904235294108,Pangasinan,1.103709433,5.52114423529412,2.614756470588237,1.980780764705882,0.40458732913164625
2873690,0,0,0,1.0,9.185695151789105,2880597,"2873690, 2875073, 2873689, 2875072, 2873691, 2875073, 2875072",bg-2258,Ilogmalino,0.0,Bolinao,1.086916164,0.0,0.807222513,0.0,Pangasinan,1.103709433,0.0,0.0,0.0,0.5
2873691,0,0,0,1.0,10.30308309325269,2880597,"2873691, 2875074, 2875073, 2873691, 2873690, 2875073, 2875074, 2873691, 2875074, 2875073",bg-2250,Catuday,0.807870384615385,Bolinao,1.117813889,0.421223153846154,0.747140191,5.463140692307694,Pangasinan,1.094020117,2.626093692307693,1.141875692307692,0.919955615384615,0.5215819950072477
2873692,0,0,0,0.0,10.0355816316739,2877844,"2873692, 2873691, 2875074, 2875075, 2873693, 2875075, 2873691, 2875074, 2875075, 2873691, 2875074",bg-2250,Catuday,0.527297431818182,Bolinao,1.117813889,0.311114227272727,0.747140191,3.979127068181809,Pangasinan,1.094020117,1.915199590909089,0.872246000000001,0.751928295454547,0.4033904561364079
2873693,0,0,0,0.0,8.572777096247107,2877844,"2873693, 2873692, 2875075, 2873694, 2873693, 2875076, 2875075, 2875075",bg-2250,Catuday,0.435653,Bolinao,1.117813889,0.275149,0.747140191,3.494399000000001,Pangasinan,1.094020117,1.682998,0.784176,0.697045,0.4033904561364079
2873694,0,0,0,0.0,7.191397335055648,2877844,"2873694, 2873694, 2873695, 2873694, 2873695, 2875077, 2873694, 2873693, 2875077, 2873694, 2873693, 2875077, 2875076",bg-2061,Colayo,0.539594615384616,Bani,1.153678421,0.374131692307692,0.717834037,4.573771846153846,Pangasinan,1.093274321,2.253118384615385,1.033716961538462,0.833911769230769,0.40043849509248347
2873695,0,0,0,0.0,5.948442182797176,2877844,"2873695, 2873696, 2873694, 2873696, 2875078, 2873695, 2875077, 2875078, 2873696, 2875078, 2873694, 2875077, 2873694, 2875077",bg-2062,Dacap Norte,0.327535422680413,Bani,1.167625193,0.291926185567011,0.688663623,3.064413061855673,Pangasinan,1.10734121,1.540962463917526,0.704197587628865,0.526578412371134,0.39959478942517557
2873696,0,0,0,0.0,4.949324570671504,2877844,"2873696, 2875078, 2873695, 2873697, 2873696, 2873696, 2875078, 2873695, 2875078, 2873697, 2875079, 2873696, 2875078",bg-2062,Dacap Norte,1.408035257142858,Bani,1.167625193,1.095615085714285,0.688663623,13.645486942857136,Pangasinan,1.10734121,6.779138142857142,3.436772114285715,2.82104177142857,0.39959478942517557
2873697,0,0,0,1.0,4.364830327867601,2877844,"2873697, 2873698, 2875079, 2873696, 2873697, 2873696, 2873696, 2875080, 2873697, 2875079, 2873696",bg-2070,Ranao,2.638842186440678,Bani,1.195451996,2.163679423728814,0.714780761,22.63656737288135,Pangasinan,1.103235245,11.164718898305086,5.685286745762714,4.520717322033898,0.5121761785574405
2873698,0,1,0,1.0,4.36483160116604,2877844,"2873698, 2873697, 2875080, 2873697",bg-2070,Ranao,1.3005426,Bani,1.195451996,1.213435199999999,0.714780761,11.699350399999997,Pangasinan,1.103235245,5.883227800000006,2.890319000000002,2.102182199999999,0.5830408797026048
2873699,0,1,0,1.0,4.949327964537472,2877844,"2873699, 2873700, 2875082, 2875081, 2873698, 2873700, 2875082",bg-2070,Ranao,1.320370152777779,Bani,1.195451996,1.2006725,0.714780761,11.96575727777778,Pangasinan,1.103235245,6.031025680555556,2.963710458333337,2.147534819444445,0.5830408797026048
2873700,0,0,1,1.0,5.948446958751718,2877844,"2873700, 2875082, 2873701, 2875083, 2873699, 2873700, 2875082, 2873701, 2875083, 2873700, 2875082",bg-2453,Patar,1.186688,Agno,1.345912733,0.965832,0.851582478,9.974770000000005,Pangasinan,1.201138115,4.984088,2.356894,1.634992,0.5332694147685176
2873701,0,0,1,1.0,7.191402986594416,2877844,"2873701, 2873702, 2875083, 2875084, 2873701, 2873702, 2875083, 2875084, 2873700, 2873701, 2875083, 2873700, 2873701, 2875083, 2875084, 2873700",bg-1907,Cayungnan,1.232714275862069,Agno,1.238291123,1.084826827586207,1.116116203,10.46049393103449,Pangasinan,1.156770494,5.228427931034486,2.503198689655174,1.943487379310346,0.5379718521555847
2873702,0,0,0,1.0,8.57278336546921,2877844,"2873702, 2875084, 2875085, 2873703, 2873701, 2873702, 2875084, 2873701, 2873701, 2875084",bg-1907,Cayungnan,1.338410581395348,Agno,1.238291123,1.313245279069768,1.116116203,11.693433209302333,Pangasinan,1.156770494,5.832825744186048,2.81270827906977,2.377409813953487,0.4883534976573475
2873703,0,0,0,1.0,10.035588404014236,2877844,"2873703, 2873704, 2875086, 2873703, 2873704, 2875086, 2873702, 2875085, 2873703, 2873702, 2875086",bg-1904,Bangan-Oda,1.564813558139536,Agno,1.24595992,1.74492276744186,1.11353964,15.071486558139542,Pangasinan,1.156065146,7.468624930232556,3.525826790697674,2.697073767441859,0.4874376508705193
2873704,0,0,0,1.0,11.548919304955596,2877844,"2873704, 2875087, 2875086, 2873703, 2873704, 2875086, 2873705, 2873703, 2875086",bg-1904,Bangan-Oda,1.884055297872341,Agno,1.24595992,2.27005410638298,1.11353964,17.79803059574466,Pangasinan,1.156065146,8.838700297872332,4.150332765957445,3.024919574468083,0.4874376508705193
2873705,0,0,0,1.0,13.095270992611969,2877844,"2873705, 2873704, 2875088, 2875087, 2873704, 2873706, 2873705, 2875088, 2873706, 2875088",bg-1904,Bangan-Oda,1.993713146341463,Agno,1.24595992,2.575793048780491,1.11353964,20.080076341463418,Pangasinan,1.156065146,10.024921560975605,4.770019268292684,3.468784243902441,0.4874376508705193
2873706,0,0,0,1.0,14.664200988564644,2877844,"2873706, 2873705, 2875088, 2873707, 2873707, 2875089, 2873706, 2875088, 2873707, 2875089, 2873707, 2875089",bg-2404,Magsaysay,2.23948,Agno,1.119130326,2.37753,0.904484395,20.093966,Pangasinan,0.270884752,9.816899,4.663027,3.481931,0.5358742932820526
2873707,0,0,0,1.0,16.249170506416924,2877844,"2873707, 2873707, 2875089, 2873708, 2875090, 2873706, 2873707, 2875089, 2873707, 2875089, 2873708, 2875090",bg-2404,Magsaysay,1.923214,Agno,1.119130326,1.7860845,0.904484395,16.992806,Pangasinan,0.270884752,8.228066500000002,4.112900500000001,3.036039,0.5358742932820526
2873708,0,0,0,1.0,17.845906453732113,2877844,"2873708, 2875090, 2873707, 2873709, 2873707, 2873708, 2875091, 2875090, 2873709, 2875091",bg-1912,Namatucan,0.0,Agno,1.271641209,0.0,0.840408666,0.0,Pangasinan,1.147351074,0.0,0.0,0.0,0.5
2873709,0,0,0,1.0,19.451511404090816,2877844,"2873709, 2873708, 2873709, 2873708, 2875091, 2873710, 2873710, 2873709, 2875092, 2875091",bg-1912,Namatucan,0.811064,Agno,1.271641209,0.875581,0.840408666,8.562259,Pangasinan,1.147351074,4.119838,2.19356,1.944711,0.4954760850523757
2873710,0,0,0,1.0,21.063957335571832,2877844,"2873710, 2873709, 2873711, 2873709, 2873711, 2873710, 2875093, 2873710, 2873709, 2875093, 2875092",bg-1912,Namatucan,0.532709,Agno,1.271641209,0.791305,0.840408666,5.989092,Pangasinan,1.147351074,2.865248,1.417108,0.99301,0.4954760850523757
2873711,0,0,0,1.0,22.68178532639823,2877844,"2873711, 2873711, 2873710, 2873712, 2873711, 2873712, 2873711, 2873710, 2875093, 2875094, 2873710, 2875093",bg-1902,Allabon,0.351121,Agno,1.230244575,0.199944,0.860151653,3.262501,Pangasinan,1.176558568,1.565415000000001,0.86805,0.775393,0.49953661174773195
2873712,0,0,0,1.0,24.303920610065415,2877844,"2873712, 2873711, 2873713, 2873712, 2873711, 2873713, 2875094, 2875095, 2875095, 2873713, 2875095",bg-2306,Pogoruac,0.312957470588235,Burgos,1.186073125,0.346339764705882,0.955769606,2.800710647058823,Pangasinan,1.182768345,1.370047235294119,0.634574029411765,0.472967411764706,0.5014238068917752
2873713,0,0,0,1.0,25.92955481993864,2877844,"2873713, 2873712, 2873713, 2875095, 2875096, 2875095, 2873714, 2873713, 2875095, 2875096, 2873714",bg-2302,Concordia,0.311801,Burgos,1.197217993,0.350776,0.925504605,2.786716999999999,Pangasinan,1.179804961,1.364127000000001,0.627499,0.463803,0.5012381658173172
2873714,0,0,0,1.0,27.558068768590857,2877844,"2873714, 2873713, 2873713, 2875096, 2873714, 2873713, 2875096, 2875097, 2873714, 2875097, 2873715",bg-2302,Concordia,0.410125210526316,Burgos,1.197217993,0.494507368421053,0.925504605,4.03308457894737,Pangasinan,1.179804961,1.978424263157893,0.896687631578948,0.635891421052632,0.5012381658173172
2873715,0,0,0,1.0,28.498606504628544,2877844,2873715,bg-2385,Uli,0.545321,Dasol,1.193960131,0.692138,0.963092769,5.74684,Pangasinan,1.174921769,2.823082999999998,1.266822,0.872513000000001,0.5002495213746782
2875070,0,0,0,0.0,6.117471648443376,2880597,"2875070, 2873688, 2875071, 2875070",bg-2422,Estanza,3.532398352941177,Bolinao,1.105292994,1.885952941176468,0.935975152,26.978345117647056,Pangasinan,0.276707053,13.323800235294112,6.31565429411764,4.938937470588234,0.41592744883608146
